trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time
2024-11-09,386000,50.588952,8.672911,2024-11-09 13:28:01.929717,50.576216,8.69397,2024-11-09 13:44:01.796343
2024-11-09,386000,50.576216,8.69397,2024-11-09 13:53:01.543494,50.585137,8.671877,2024-11-09 14:07:02.231165
2024-11-09,386000,50.585137,8.671877,2024-11-09 16:24:01.740534,50.579946,8.67848,2024-11-09 16:37:01.66681
2024-11-09,386000,50.579946,8.67848,2024-11-09 16:43:02.204673,50.582722,8.673988,2024-11-09 16:49:01.741423
2024-11-09,386001,50.588102,8.677491,2024-11-09 15:35:01.949901,50.589469,8.681104,2024-11-09 15:38:01.701113
2024-11-09,386003,50.585137,8.671877,2024-11-09 00:27:01.909277,50.588102,8.677491,2024-11-09 00:33:02.228604
2024-11-09,386003,50.588102,8.677491,2024-11-09 01:43:02.102598,50.585584,8.684702,2024-11-09 01:50:02.045197
2024-11-09,386004,50.58266,8.70796,2024-11-09 06:27:02.180106,50.581152,8.664379,2024-11-09 06:47:01.82477
2024-11-09,386004,50.581152,8.664379,2024-11-09 10:10:01.961828,50.574348,8.660046,2024-11-09 10:24:01.563618
2024-11-09,386004,50.574348,8.660046,2024-11-09 10:39:01.583963,50.581759,8.670118,2024-11-09 10:52:01.595979
2024-11-09,386004,50.581759,8.670118,2024-11-09 13:23:01.841551,50.585716,8.657575,2024-11-09 13:30:02.052916
2024-11-09,386006,50.587726,8.668395,2024-11-09 06:22:02.31348,50.580418,8.664761,2024-11-09 06:30:01.877303
2024-11-09,386006,50.580418,8.664761,2024-11-09 10:57:02.403822,50.585137,8.671877,2024-11-09 11:11:01.799118
2024-11-09,386011,50.590141,8.684306,2024-11-09 16:52:02.004581,50.579946,8.67848,2024-11-09 17:10:01.607444
2024-11-09,386011,50.579946,8.67848,2024-11-09 19:09:01.898697,50.564109,8.677573,2024-11-09 19:30:01.747781
2024-11-09,386019,50.587148,8.682158,2024-11-09 14:04:02.546533,50.576216,8.69397,2024-11-09 14:21:01.934316
2024-11-09,386019,50.576216,8.69397,2024-11-09 14:23:02.115806,50.582722,8.673988,2024-11-09 14:34:02.17903
2024-11-09,386021,50.57525,8.697667,2024-11-09 00:54:01.488268,50.579946,8.67848,2024-11-09 01:04:01.85154
2024-11-09,386021,50.579946,8.67848,2024-11-09 08:44:01.907906,50.573486,8.700008,2024-11-09 08:54:02.128169
2024-11-09,386021,50.573486,8.700008,2024-11-09 10:48:02.498577,50.576216,8.69397,2024-11-09 10:52:01.595979
2024-11-09,386021,50.576216,8.69397,2024-11-09 13:12:01.766088,50.58266,8.70796,2024-11-09 13:26:01.875882
2024-11-09,386021,50.58266,8.70796,2024-11-09 17:39:02.175478,50.585137,8.671877,2024-11-09 17:55:01.782644
2024-11-09,386024,50.588132,8.675346,2024-11-09 19:09:01.898697,50.583618,8.671062,2024-11-09 19:14:01.715234
2024-11-09,386024,50.583618,8.671062,2024-11-09 19:14:01.715234,50.583578,8.671292,2024-11-09 19:15:02.302413
2024-11-09,386024,50.583578,8.671292,2024-11-09 19:15:02.302413,50.585137,8.671877,2024-11-09 19:16:03.0587
2024-11-09,386026,50.574348,8.660046,2024-11-09 12:58:02.050074,50.582722,8.673988,2024-11-09 13:09:01.997785
2024-11-09,386026,50.582722,8.673988,2024-11-09 16:09:01.725251,50.579946,8.67848,2024-11-09 16:15:01.562698
2024-11-09,386026,50.579946,8.67848,2024-11-09 22:28:01.793569,50.585137,8.671877,2024-11-09 22:36:04.745653
2024-11-09,386027,50.588952,8.672911,2024-11-09 06:46:02.295992,50.581152,8.664379,2024-11-09 06:53:02.041521
2024-11-09,386027,50.581152,8.664379,2024-11-09 10:09:02.376678,50.574348,8.660046,2024-11-09 10:24:01.563618
2024-11-09,386027,50.574348,8.660046,2024-11-09 10:39:01.583963,50.581759,8.670118,2024-11-09 10:52:01.595979
2024-11-09,386027,50.581759,8.670118,2024-11-09 13:55:01.587345,50.581152,8.664379,2024-11-09 14:02:02.258091
2024-11-09,386027,50.581152,8.664379,2024-11-09 14:03:01.84483,50.585716,8.657575,2024-11-09 14:19:01.808479
2024-11-09,386029,50.581759,8.670118,2024-11-09 07:37:01.77753,50.580418,8.664761,2024-11-09 07:42:02.036774
2024-11-09,386029,50.580418,8.664761,2024-11-09 19:41:01.441494,50.572309,8.682867,2024-11-09 20:25:02.099209
2024-11-09,386029,50.572309,8.682867,2024-11-09 20:29:01.859535,50.564109,8.677573,2024-11-09 20:38:02.015923
2024-11-09,386029,50.564109,8.677573,2024-11-09 21:01:01.747249,50.571078,8.674602,2024-11-09 21:05:01.947506
2024-11-09,386033,50.579946,8.67848,2024-11-09 09:28:01.805789,50.586566,8.67686,2024-11-09 09:40:01.658958
2024-11-09,386033,50.586566,8.67686,2024-11-09 10:16:02.228503,50.582364,8.670426,2024-11-09 10:47:01.465948
2024-11-09,386033,50.582364,8.670426,2024-11-09 10:50:01.536124,50.581759,8.670118,2024-11-09 10:51:02.066228
2024-11-09,386038,50.58453,8.680142,2024-11-09 13:29:01.507505,50.587726,8.668395,2024-11-09 13:38:01.46799
2024-11-09,386046,50.58453,8.680142,2024-11-09 15:36:01.509322,50.590141,8.684306,2024-11-09 16:53:01.588938
2024-11-09,386046,50.590141,8.684306,2024-11-09 19:10:01.480604,50.582722,8.673988,2024-11-09 19:52:01.980352
2024-11-09,386047,50.57525,8.697667,2024-11-09 00:54:01.488268,50.579946,8.67848,2024-11-09 01:04:01.85154
2024-11-09,386047,50.579946,8.67848,2024-11-09 03:46:02.059716,50.585137,8.671877,2024-11-09 03:52:02.458943
2024-11-09,386047,50.585137,8.671877,2024-11-09 18:43:03.085282,50.579946,8.67848,2024-11-09 18:49:03.164966
2024-11-09,386048,50.572309,8.682867,2024-11-09 09:40:01.658958,50.581152,8.664379,2024-11-09 09:53:01.893607
2024-11-09,386048,50.581152,8.664379,2024-11-09 10:10:01.961828,50.574348,8.660046,2024-11-09 10:23:02.026211
2024-11-09,386048,50.574348,8.660046,2024-11-09 10:39:01.583963,50.581759,8.670118,2024-11-09 10:52:01.595979
2024-11-09,386048,50.581759,8.670118,2024-11-09 12:18:02.245776,50.589469,8.681104,2024-11-09 12:27:02.209829
2024-11-09,386048,50.589469,8.681104,2024-11-09 17:21:01.657562,50.564109,8.677573,2024-11-09 17:48:01.492885
2024-11-09,386048,50.564109,8.677573,2024-11-09 19:58:02.058631,50.576009,8.683073,2024-11-09 20:05:01.919391
2024-11-09,386048,50.576009,8.683073,2024-11-09 20:05:01.919391,50.576036,8.683062,2024-11-09 20:06:01.434481
2024-11-09,386048,50.576036,8.683062,2024-11-09 20:48:01.839537,50.574498,8.683931,2024-11-09 20:51:02.034706
2024-11-09,386048,50.574498,8.683931,2024-11-09 20:54:01.840174,50.574449,8.683944,2024-11-09 20:55:02.698966
2024-11-09,386048,50.574449,8.683944,2024-11-09 20:56:02.310299,50.57444,8.683988,2024-11-09 20:57:01.817557
2024-11-09,386048,50.57444,8.683988,2024-11-09 21:04:02.418366,50.572309,8.682867,2024-11-09 21:07:02.097676
2024-11-09,386049,50.582722,8.673988,2024-11-09 08:27:02.051348,50.576216,8.69397,2024-11-09 08:36:01.701649
2024-11-09,386049,50.576216,8.69397,2024-11-09 14:07:02.231165,50.58871,8.679618,2024-11-09 14:26:01.788256
2024-11-09,386051,50.585137,8.671877,2024-11-09 15:56:03.011691,50.564109,8.677573,2024-11-09 16:33:02.2736
2024-11-09,386052,50.585584,8.684702,2024-11-09 00:43:02.125639,50.585137,8.671877,2024-11-09 00:51:01.738421
2024-11-09,386052,50.585137,8.671877,2024-11-09 05:45:01.752839,50.584222,8.672312,2024-11-09 05:48:02.046159
2024-11-09,386052,50.584222,8.672312,2024-11-09 05:48:02.046159,50.582722,8.673988,2024-11-09 05:49:01.576793
