trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time
2024-11-18,386000,50.586566,8.67686,2024-11-18 06:41:01.750392,50.582722,8.673988,2024-11-18 06:45:02.066265
2024-11-18,386000,50.582722,8.673988,2024-11-18 07:27:02.185944,50.576661,8.692147,2024-11-18 07:40:02.218661
2024-11-18,386000,50.576661,8.692147,2024-11-18 09:27:01.601006,50.57356,8.693604,2024-11-18 09:28:02.147933
2024-11-18,386000,50.57356,8.693604,2024-11-18 09:28:02.147933,50.576661,8.692147,2024-11-18 09:29:01.727941
2024-11-18,386000,50.576661,8.692147,2024-11-18 15:28:02.41958,50.58453,8.680142,2024-11-18 15:42:02.328782
2024-11-18,386000,50.58453,8.680142,2024-11-18 20:00:02.953174,50.581759,8.670118,2024-11-18 20:05:02.60448
2024-11-18,386001,50.585584,8.684702,2024-11-18 17:03:01.516932,50.587726,8.668395,2024-11-18 17:13:02.139708
2024-11-18,386001,50.587726,8.668395,2024-11-18 21:17:02.22332,50.58453,8.680142,2024-11-18 21:32:02.271736
2024-11-18,386001,50.58453,8.680142,2024-11-18 23:08:01.419001,50.572309,8.682867,2024-11-18 23:20:02.019872
2024-11-18,386002,50.579946,8.67848,2024-11-18 08:19:01.727381,50.581759,8.670118,2024-11-18 08:27:03.087479
2024-11-18,386002,50.581759,8.670118,2024-11-18 10:25:02.29613,50.587148,8.682158,2024-11-18 10:30:02.175186
2024-11-18,386002,50.587148,8.682158,2024-11-18 12:06:02.076076,50.587726,8.668395,2024-11-18 12:12:01.869908
2024-11-18,386002,50.587726,8.668395,2024-11-18 13:33:01.988668,50.579946,8.67848,2024-11-18 13:43:01.734266
2024-11-18,386004,50.579946,8.67848,2024-11-18 07:44:02.110213,50.585584,8.684702,2024-11-18 07:50:01.643772
2024-11-18,386004,50.585584,8.684702,2024-11-18 12:07:01.598845,50.592037,8.66542,2024-11-18 12:20:02.397943
2024-11-18,386004,50.592037,8.66542,2024-11-18 16:50:02.439641,50.587726,8.668395,2024-11-18 16:56:01.490852
2024-11-18,386005,50.587726,8.668395,2024-11-18 05:42:02.264438,50.581152,8.664379,2024-11-18 06:09:02.419202
2024-11-18,386005,50.581152,8.664379,2024-11-18 08:20:02.277405,50.587148,8.682158,2024-11-18 08:32:02.015296
2024-11-18,386005,50.587148,8.682158,2024-11-18 14:36:01.557067,50.569547,8.676376,2024-11-18 15:00:01.915841
2024-11-18,386005,50.569547,8.676376,2024-11-18 15:00:01.915841,50.571078,8.674602,2024-11-18 15:01:01.540232
2024-11-18,386005,50.571078,8.674602,2024-11-18 15:08:01.402607,50.580418,8.664761,2024-11-18 15:22:02.659004
2024-11-18,386005,50.580418,8.664761,2024-11-18 16:09:02.366613,50.579946,8.67848,2024-11-18 16:16:01.418881
