trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time
2024-11-20,386000,50.565941,8.65186,2024-11-20 07:47:01.740699,50.576216,8.69397,2024-11-20 10:04:02.188167
2024-11-20,386000,50.576216,8.69397,2024-11-20 12:59:01.75829,50.575649,8.664412,2024-11-20 13:19:01.80383
2024-11-20,386000,50.575649,8.664412,2024-11-20 13:19:01.80383,50.575649,8.664484,2024-11-20 13:20:02.540998
2024-11-20,386000,50.575649,8.664484,2024-11-20 13:22:01.935111,50.575636,8.664719,2024-11-20 13:23:01.40389
2024-11-20,386000,50.575636,8.664719,2024-11-20 13:23:01.40389,50.575662,8.664396,2024-11-20 13:24:02.763864
2024-11-20,386002,50.586566,8.67686,2024-11-20 06:48:04.794525,50.585239,8.699665,2024-11-20 07:03:02.345996
2024-11-20,386002,50.585239,8.699665,2024-11-20 08:48:01.816932,50.573486,8.700008,2024-11-20 08:56:01.528326
2024-11-20,386002,50.573486,8.700008,2024-11-20 12:20:01.493258,50.581759,8.670118,2024-11-20 12:50:01.804772
2024-11-20,386003,50.564109,8.677573,2024-11-20 05:56:01.818125,50.58453,8.680142,2024-11-20 06:09:02.02266
2024-11-20,386003,50.58453,8.680142,2024-11-20 06:48:04.794525,50.587148,8.682158,2024-11-20 06:53:02.367731
2024-11-20,386003,50.587148,8.682158,2024-11-20 12:00:01.50295,50.580418,8.664761,2024-11-20 12:16:01.919619
2024-11-20,386003,50.580418,8.664761,2024-11-20 12:41:02.074056,50.587148,8.682158,2024-11-20 12:53:02.73398
2024-11-20,386004,50.579946,8.67848,2024-11-20 06:58:02.191241,50.576216,8.69397,2024-11-20 07:07:01.374505
2024-11-20,386005,50.585204,8.71319,2024-11-20 08:38:01.884857,50.576216,8.69397,2024-11-20 08:55:01.975437
2024-11-20,386005,50.576216,8.69397,2024-11-20 10:50:01.833302,50.580418,8.664761,2024-11-20 11:07:01.473099
2024-11-20,386005,50.580418,8.664761,2024-11-20 13:02:01.838401,50.585137,8.671877,2024-11-20 13:07:01.557784
2024-11-20,386007,50.58266,8.70796,2024-11-20 09:12:02.302865,50.576775,8.694906,2024-11-20 09:19:01.914848
2024-11-20,386010,50.587148,8.682158,2024-11-20 12:51:02.362591,50.581759,8.670118,2024-11-20 13:00:02.764543
2024-11-20,386012,50.570486,8.665858,2024-11-20 08:09:01.719941,50.576216,8.69397,2024-11-20 08:27:01.507484
2024-11-20,386014,50.564109,8.677573,2024-11-20 01:21:02.363841,50.564738,8.675645,2024-11-20 01:22:01.846768
2024-11-20,386014,50.564738,8.675645,2024-11-20 01:23:01.37904,50.564109,8.677573,2024-11-20 01:24:04.118223
2024-11-20,386014,50.564109,8.677573,2024-11-20 07:29:02.215736,50.587148,8.682158,2024-11-20 07:44:02.125338
2024-11-20,386014,50.587148,8.682158,2024-11-20 07:55:03.258331,50.580418,8.664761,2024-11-20 08:05:01.717323
2024-11-20,386014,50.580418,8.664761,2024-11-20 08:25:01.485409,50.582722,8.673988,2024-11-20 08:32:03.393646
2024-11-20,386014,50.582722,8.673988,2024-11-20 08:47:02.28605,50.573486,8.700008,2024-11-20 09:02:02.048017
2024-11-20,386015,50.579946,8.67848,2024-11-20 06:57:01.639401,50.574707,8.69851,2024-11-20 07:07:01.374505
2024-11-20,386015,50.574707,8.69851,2024-11-20 07:07:01.374505,50.573486,8.700008,2024-11-20 07:08:02.217551
2024-11-20,386015,50.573486,8.700008,2024-11-20 12:36:02.299817,50.578991,8.664509,2024-11-20 12:53:02.73398
2024-11-20,386016,50.585584,8.684702,2024-11-20 09:05:01.616971,50.576775,8.694906,2024-11-20 09:14:02.362144
2024-11-20,386019,50.58453,8.680142,2024-11-20 06:54:01.859086,50.587148,8.682158,2024-11-20 06:58:02.191241
2024-11-20,386019,50.587148,8.682158,2024-11-20 12:06:02.292384,50.585137,8.671877,2024-11-20 12:16:01.919619
2024-11-20,386019,50.585137,8.671877,2024-11-20 12:24:01.678224,50.586733,8.670969,2024-11-20 12:27:02.919693
2024-11-20,386019,50.586733,8.670969,2024-11-20 12:27:02.919693,50.586733,8.670964,2024-11-20 12:28:01.495054
2024-11-20,386019,50.586733,8.670964,2024-11-20 12:30:01.574822,50.58672,8.671108,2024-11-20 12:31:04.683802
2024-11-20,386019,50.58672,8.671108,2024-11-20 12:31:04.683802,50.586604,8.671322,2024-11-20 12:32:02.222007
