trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time
2024-11-08,386000,50.58266,8.70796,2024-11-08 00:29:01.737403,50.57525,8.697667,2024-11-08 00:39:01.878609
2024-11-08,386000,50.57525,8.697667,2024-11-08 03:53:01.448468,50.581759,8.670118,2024-11-08 04:07:02.059534
2024-11-08,386000,50.581759,8.670118,2024-11-08 10:01:02.553433,50.587148,8.682158,2024-11-08 10:09:02.139372
2024-11-08,386000,50.587148,8.682158,2024-11-08 10:22:01.591195,50.587726,8.668395,2024-11-08 10:29:01.482418
2024-11-08,386000,50.587726,8.668395,2024-11-08 11:18:02.110022,50.576661,8.692147,2024-11-08 11:32:02.187909
2024-11-08,386000,50.576661,8.692147,2024-11-08 13:17:01.937945,50.579946,8.67848,2024-11-08 13:36:01.870953
2024-11-08,386000,50.579946,8.67848,2024-11-08 15:28:02.022719,50.588952,8.672911,2024-11-08 15:38:02.303479
2024-11-08,386001,50.581152,8.664379,2024-11-08 01:25:01.519408,50.588952,8.672911,2024-11-08 01:33:01.799794
2024-11-08,386001,50.588952,8.672911,2024-11-08 01:33:01.799794,50.588132,8.675346,2024-11-08 01:34:02.660509
2024-11-08,386001,50.588132,8.675346,2024-11-08 02:28:02.100844,50.581435,8.696279,2024-11-08 02:44:01.534815
2024-11-08,386001,50.581435,8.696279,2024-11-08 08:28:01.630778,50.571078,8.674602,2024-11-08 08:44:02.246035
2024-11-08,386001,50.571078,8.674602,2024-11-08 08:52:01.618565,50.579946,8.67848,2024-11-08 09:00:02.124424
2024-11-08,386001,50.579946,8.67848,2024-11-08 10:21:02.022777,50.587148,8.682158,2024-11-08 10:27:01.417125
2024-11-08,386001,50.587148,8.682158,2024-11-08 14:37:03.624741,50.581759,8.670118,2024-11-08 14:47:02.115765
2024-11-08,386001,50.581759,8.670118,2024-11-08 20:33:01.771071,50.588102,8.677491,2024-11-08 20:39:01.448831
2024-11-08,386003,50.581152,8.664379,2024-11-08 00:04:01.554533,50.579946,8.67848,2024-11-08 00:13:01.884006
2024-11-08,386003,50.579946,8.67848,2024-11-08 06:43:02.359737,50.587148,8.682158,2024-11-08 06:52:04.116221
2024-11-08,386003,50.587148,8.682158,2024-11-08 10:37:01.922805,50.582722,8.673988,2024-11-08 10:42:01.556142
2024-11-08,386003,50.582722,8.673988,2024-11-08 11:00:03.186765,50.57525,8.697667,2024-11-08 11:20:02.183061
2024-11-08,386003,50.57525,8.697667,2024-11-08 13:35:02.314706,50.588971,8.662469,2024-11-08 13:55:02.322872
2024-11-08,386003,50.588971,8.662469,2024-11-08 15:45:02.708535,50.585137,8.671877,2024-11-08 15:53:04.288201
2024-11-08,386004,50.588952,8.672911,2024-11-08 10:27:01.417125,50.580418,8.664761,2024-11-08 10:36:02.374285
2024-11-08,386004,50.580418,8.664761,2024-11-08 15:29:01.665081,50.582722,8.673988,2024-11-08 15:37:01.729959
2024-11-08,386004,50.582722,8.673988,2024-11-08 18:11:01.941364,50.576661,8.692147,2024-11-08 18:22:02.355938
2024-11-08,386004,50.576661,8.692147,2024-11-08 20:00:01.500082,50.58266,8.70796,2024-11-08 20:20:01.763234
2024-11-08,386006,50.579942,8.678018,2024-11-08 05:40:01.525336,50.579946,8.67848,2024-11-08 05:41:02.407165
2024-11-08,386006,50.579946,8.67848,2024-11-08 10:49:02.399024,50.571078,8.674602,2024-11-08 10:57:02.359051
2024-11-08,386006,50.571078,8.674602,2024-11-08 11:01:01.724733,50.580418,8.664761,2024-11-08 11:09:02.166624
2024-11-08,386006,50.580418,8.664761,2024-11-08 11:45:02.284413,50.585137,8.671877,2024-11-08 11:49:01.440008
2024-11-08,386006,50.585137,8.671877,2024-11-08 12:06:01.434859,50.580418,8.664761,2024-11-08 12:11:02.274516
2024-11-08,386006,50.580418,8.664761,2024-11-08 13:02:02.076634,50.564109,8.677573,2024-11-08 13:13:02.631346
2024-11-08,386006,50.564109,8.677573,2024-11-08 13:34:01.741917,50.572309,8.682867,2024-11-08 13:42:02.294622
2024-11-08,386006,50.572309,8.682867,2024-11-08 14:54:04.103646,50.587726,8.668395,2024-11-08 15:05:02.416003
2024-11-08,386007,50.585137,8.671877,2024-11-08 06:37:02.328766,50.587148,8.682158,2024-11-08 06:47:01.663455
2024-11-08,386011,50.582722,8.673988,2024-11-08 00:42:03.444989,50.585204,8.71319,2024-11-08 01:01:01.431189
2024-11-08,386011,50.585204,8.71319,2024-11-08 06:59:01.590013,50.587148,8.682158,2024-11-08 07:13:01.926703
2024-11-08,386011,50.587148,8.682158,2024-11-08 11:44:01.752713,50.588971,8.662469,2024-11-08 11:55:02.037889
2024-11-08,386011,50.588971,8.662469,2024-11-08 14:31:01.889451,50.580418,8.664761,2024-11-08 14:43:01.800287
2024-11-08,386011,50.580418,8.664761,2024-11-08 15:15:01.607576,50.5858,8.672028,2024-11-08 15:20:01.540553
2024-11-08,386011,50.5858,8.672028,2024-11-08 15:20:01.540553,50.585137,8.671877,2024-11-08 15:21:02.123313
2024-11-08,386011,50.585137,8.671877,2024-11-08 16:59:01.85763,50.564109,8.677573,2024-11-08 17:21:01.461546
2024-11-08,386011,50.564109,8.677573,2024-11-08 17:53:02.374175,50.585137,8.671877,2024-11-08 18:04:02.155897
2024-11-08,386011,50.585137,8.671877,2024-11-08 18:05:01.761648,50.590141,8.684306,2024-11-08 18:12:01.506026
2024-11-08,386013,50.592037,8.66542,2024-11-08 05:33:01.989743,50.587726,8.668395,2024-11-08 05:37:01.831244
2024-11-08,386013,50.587726,8.668395,2024-11-08 06:48:02.205432,50.574348,8.660046,2024-11-08 06:59:01.590013
2024-11-08,386013,50.574348,8.660046,2024-11-08 07:17:02.149826,50.576661,8.692147,2024-11-08 07:30:02.95782
2024-11-08,386013,50.576661,8.692147,2024-11-08 08:05:01.540572,50.585239,8.699665,2024-11-13 12:04:01.530341
2024-11-08,386015,50.581759,8.670118,2024-11-08 00:14:01.414316,50.58453,8.680142,2024-11-08 00:31:01.579531
2024-11-08,386015,50.58453,8.680142,2024-11-08 10:23:02.152547,50.587726,8.668395,2024-11-08 10:32:01.567429
2024-11-08,386015,50.587726,8.668395,2024-11-08 10:45:02.171301,50.587148,8.682158,2024-11-08 10:53:02.119234
2024-11-08,386015,50.587148,8.682158,2024-11-08 11:31:01.615062,50.587726,8.668395,2024-11-08 11:38:02.378028
2024-11-08,386017,50.587726,8.668395,2024-11-08 14:46:01.526729,50.583284,8.667684,2024-11-08 15:03:02.216518
2024-11-08,386017,50.583284,8.667684,2024-11-08 15:03:02.216518,50.583013,8.667764,2024-11-08 15:04:01.851041
2024-11-08,386017,50.583013,8.667764,2024-11-08 15:04:01.851041,50.582813,8.667912,2024-11-08 15:05:02.416003
2024-11-08,386017,50.582813,8.667912,2024-11-08 15:05:02.416003,50.582973,8.667753,2024-11-08 15:06:02.000345
2024-11-08,386017,50.582973,8.667753,2024-11-08 15:06:02.000345,50.582973,8.667771,2024-11-08 15:07:01.547546
