trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time
2024-11-17,386002,50.587726,8.668395,2024-11-17 03:28:02.189274,50.588952,8.672911,2024-11-17 03:33:01.570505
2024-11-17,386002,50.588952,8.672911,2024-11-17 18:57:01.683414,50.585137,8.671877,2024-11-17 19:02:01.750976
2024-11-17,386002,50.585137,8.671877,2024-11-17 19:25:01.420304,50.576216,8.69397,2024-11-17 19:39:02.385343
2024-11-17,386002,50.576216,8.69397,2024-11-17 19:52:01.832348,50.585137,8.671877,2024-11-17 20:04:02.356227
2024-11-17,386002,50.585137,8.671877,2024-11-17 21:07:02.102019,50.579946,8.67848,2024-11-17 21:20:01.598945
2024-11-17,386004,50.579946,8.67848,2024-11-17 09:32:02.358881,50.576216,8.69397,2024-11-17 09:40:01.890284
2024-11-17,386004,50.576216,8.69397,2024-11-17 16:00:01.707131,50.581435,8.696279,2024-11-17 16:07:01.737659
2024-11-17,386004,50.581435,8.696279,2024-11-17 18:12:01.627236,50.579946,8.67848,2024-11-17 18:22:02.288143
2024-11-17,386006,50.59863,8.692892,2024-11-17 10:08:02.262603,50.579946,8.67848,2024-11-17 10:23:02.115396
2024-11-17,386006,50.579946,8.67848,2024-11-17 11:42:01.763823,50.576216,8.69397,2024-11-17 11:51:02.107484
2024-11-17,386006,50.576216,8.69397,2024-11-17 16:08:02.398895,50.588613,8.676039,2024-11-17 16:22:01.510424
2024-11-17,386006,50.588613,8.676039,2024-11-17 16:22:01.510424,50.588132,8.675346,2024-11-17 16:23:02.061521
2024-11-17,386006,50.588132,8.675346,2024-11-17 16:23:02.061521,50.586566,8.67686,2024-11-17 16:24:01.650337
2024-11-17,386010,50.586566,8.67686,2024-11-17 13:45:01.476138,50.576216,8.69397,2024-11-17 13:57:02.133996
2024-11-17,386010,50.576216,8.69397,2024-11-17 18:30:02.17494,50.58266,8.70796,2024-11-17 18:51:02.418353
2024-11-17,386011,50.581759,8.670118,2024-11-17 02:16:01.717003,50.592037,8.66542,2024-11-17 02:22:01.915043
2024-11-17,386012,50.587726,8.668395,2024-11-17 15:16:02.067207,50.588952,8.672911,2024-11-17 15:26:02.392522
2024-11-17,386013,50.581759,8.670118,2024-11-17 06:49:01.597231,50.573486,8.700008,2024-11-17 07:03:02.129008
2024-11-17,386015,50.581759,8.670118,2024-11-17 07:27:01.620852,50.588971,8.662469,2024-11-17 07:35:02.246273
2024-11-17,386015,50.588971,8.662469,2024-11-17 10:20:02.441185,50.57525,8.697667,2024-11-17 10:38:01.535045
