trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time
2024-11-14,386001,50.589469,8.681104,2024-11-14 07:31:02.395762,50.571078,8.674602,2024-11-14 09:21:01.60902
2024-11-14,386001,50.571078,8.674602,2024-11-14 12:53:02.268095,50.578991,8.664509,2024-11-14 12:59:01.660517
2024-11-14,386001,50.578991,8.664509,2024-11-14 13:44:02.428354,50.576216,8.69397,2024-11-14 13:57:01.514415
2024-11-14,386001,50.576216,8.69397,2024-11-14 13:59:01.566164,50.58453,8.680142,2024-11-14 15:00:02.117036
2024-11-14,386001,50.58453,8.680142,2024-11-14 15:59:02.270091,50.585137,8.671877,2024-11-14 16:19:01.726528
2024-11-14,386001,50.585137,8.671877,2024-11-14 18:54:02.061365,50.580418,8.664761,2024-11-14 19:00:01.956828
2024-11-14,386001,50.580418,8.664761,2024-11-14 20:13:02.473232,50.585584,8.684702,2024-11-14 20:46:01.574232
2024-11-14,386001,50.585584,8.684702,2024-11-14 21:50:02.170053,50.585137,8.671877,2024-11-14 21:58:01.534508
2024-11-14,386002,50.580418,8.664761,2024-11-14 07:00:03.078891,50.587148,8.682158,2024-11-14 07:12:02.263602
2024-11-14,386002,50.587148,8.682158,2024-11-14 11:59:01.531667,50.587726,8.668395,2024-11-14 12:07:02.124784
2024-11-14,386003,50.587726,8.668395,2024-11-14 17:36:02.264968,50.579946,8.67848,2024-11-14 17:45:02.24476
2024-11-14,386004,50.579946,8.67848,2024-11-14 07:00:03.078891,50.573486,8.700008,2024-11-14 07:11:03.752249
2024-11-14,386004,50.573486,8.700008,2024-11-14 09:52:01.604961,50.581759,8.670118,2024-11-14 10:18:01.865013
2024-11-14,386006,50.592037,8.66542,2024-11-14 06:28:01.8725,50.580753,8.695099,2024-11-14 07:16:01.363208
2024-11-14,386006,50.580753,8.695099,2024-11-14 12:36:01.898063,50.585137,8.671877,2024-11-14 12:50:01.529776
2024-11-14,386006,50.585137,8.671877,2024-11-14 13:39:02.33228,50.576216,8.69397,2024-11-14 14:00:02.233233
2024-11-14,386006,50.576216,8.69397,2024-11-14 14:25:01.918619,50.579946,8.67848,2024-11-14 14:33:01.584972
2024-11-14,386006,50.579946,8.67848,2024-11-14 16:45:03.293487,50.565264,8.687189,2024-11-14 16:53:01.980853
2024-11-14,386006,50.565264,8.687189,2024-11-14 18:41:01.883435,50.579946,8.67848,2024-11-14 18:51:02.226128
