trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time
2024-11-10,386000,50.582722,8.673988,2024-11-10 09:32:02.063222,50.592037,8.66542,2024-11-10 09:42:02.301481
2024-11-10,386000,50.592037,8.66542,2024-11-10 16:37:02.323238,50.585692,8.67637,2024-11-10 16:45:02.396778
2024-11-10,386004,50.585716,8.657575,2024-11-10 10:57:02.03048,50.578991,8.664509,2024-11-10 11:10:02.960509
2024-11-10,386004,50.578991,8.664509,2024-11-10 13:48:03.647654,50.576216,8.69397,2024-11-10 14:01:02.384741
2024-11-10,386004,50.576216,8.69397,2024-11-10 16:59:02.104026,50.581435,8.696279,2024-11-10 17:06:01.612275
2024-11-10,386004,50.581435,8.696279,2024-11-10 17:15:02.076749,50.576661,8.692147,2024-11-10 17:20:02.241619
2024-11-10,386004,50.576661,8.692147,2024-11-10 17:45:01.655477,50.582722,8.673988,2024-11-10 17:55:02.03138
2024-11-10,386004,50.582722,8.673988,2024-11-10 18:06:01.495553,50.572309,8.682867,2024-11-10 18:21:02.249409
2024-11-10,386006,50.585137,8.671877,2024-11-10 17:06:01.612275,50.576216,8.69397,2024-11-10 17:16:01.709722
2024-11-10,386006,50.576216,8.69397,2024-11-10 18:08:01.596739,50.58453,8.680142,2024-11-10 18:17:01.891837
2024-11-10,386010,50.585716,8.657575,2024-11-10 10:57:02.03048,50.578991,8.664509,2024-11-10 11:09:02.159151
2024-11-10,386010,50.578991,8.664509,2024-11-10 14:02:02.017828,50.585137,8.671877,2024-11-10 14:10:01.91733
2024-11-10,386010,50.585137,8.671877,2024-11-10 18:23:02.386059,50.580418,8.664761,2024-11-10 18:28:04.605201
2024-11-10,386010,50.580418,8.664761,2024-11-10 18:34:02.023627,50.579351,8.678132,2024-11-10 18:42:02.237314
2024-11-10,386010,50.579351,8.678132,2024-11-10 18:42:02.237314,50.579946,8.67848,2024-11-10 18:43:01.788023
2024-11-10,386011,50.564109,8.677573,2024-11-10 05:40:02.412684,50.578991,8.664509,2024-11-10 05:50:01.681016
2024-11-10,386011,50.578991,8.664509,2024-11-10 07:50:02.012025,50.573486,8.700008,2024-11-10 08:09:02.235392
2024-11-10,386011,50.573486,8.700008,2024-11-10 14:11:01.70999,50.580753,8.695099,2024-11-10 14:19:02.353229
2024-11-10,386011,50.580753,8.695099,2024-11-10 14:32:01.932764,50.582722,8.673988,2024-11-10 14:42:02.309998
2024-11-10,386011,50.582722,8.673988,2024-11-10 23:27:01.651549,50.59863,8.692892,2024-11-10 23:50:02.874044
2024-11-10,386015,50.587726,8.668395,2024-11-10 10:44:01.887146,50.580418,8.664761,2024-11-10 11:18:03.113222
2024-11-10,386015,50.580418,8.664761,2024-11-10 16:54:01.743969,50.588102,8.677491,2024-11-10 17:36:01.451742
2024-11-10,386019,50.582722,8.673988,2024-11-10 15:13:01.418248,50.588132,8.675346,2024-11-10 15:17:01.90464
