trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time
2024-11-11,386000,50.585692,8.67637,2024-11-11 00:06:01.481272,50.592037,8.66542,2024-11-11 00:15:01.413015
2024-11-11,386000,50.592037,8.66542,2024-11-11 14:36:01.749368,50.587726,8.668395,2024-11-11 14:41:02.361768
2024-11-11,386002,50.587726,8.668395,2024-11-11 08:50:01.914439,50.576661,8.692147,2024-11-11 09:10:01.420011
2024-11-11,386002,50.576661,8.692147,2024-11-11 10:47:01.841308,50.573486,8.700008,2024-11-11 10:52:02.279765
2024-11-11,386002,50.573486,8.700008,2024-11-11 12:54:02.676069,50.576661,8.692147,2024-11-11 13:00:02.307908
2024-11-11,386002,50.576661,8.692147,2024-11-11 13:56:01.932196,50.576775,8.694906,2024-11-11 14:06:02.127625
2024-11-11,386002,50.576775,8.694906,2024-11-11 16:34:01.822621,50.581152,8.664379,2024-11-11 16:53:02.256168
2024-11-11,386002,50.581152,8.664379,2024-11-11 17:44:01.714848,50.58453,8.680142,2024-11-11 17:52:02.008473
2024-11-11,386003,50.585584,8.684702,2024-11-11 11:57:02.292891,50.588971,8.662469,2024-11-11 12:08:01.426705
2024-11-11,386003,50.588971,8.662469,2024-11-11 15:47:02.052047,50.591022,8.660068,2024-11-11 15:48:01.58796
2024-11-11,386003,50.591022,8.660068,2024-11-11 15:48:01.58796,50.591236,8.660534,2024-11-11 15:49:02.09452
2024-11-11,386003,50.591236,8.660534,2024-11-11 15:51:01.431598,50.588971,8.662469,2024-11-11 15:52:01.967576
2024-11-11,386004,50.572309,8.682867,2024-11-11 09:21:01.56651,50.565264,8.687189,2024-11-11 09:26:01.387512
2024-11-11,386004,50.565264,8.687189,2024-11-11 15:46:02.476019,50.58453,8.680142,2024-11-11 15:58:01.889382
2024-11-11,386006,50.58453,8.680142,2024-11-11 07:09:02.301682,50.570978,8.672389,2024-11-11 07:22:02.396205
2024-11-11,386006,50.570978,8.672389,2024-11-11 07:59:01.797282,50.58453,8.680142,2024-11-11 08:11:01.384583
2024-11-11,386006,50.58453,8.680142,2024-11-11 08:20:02.206157,50.576216,8.69397,2024-11-11 08:34:02.276866
2024-11-11,386006,50.576216,8.69397,2024-11-11 09:07:01.784203,50.579946,8.67848,2024-11-11 09:14:01.633322
2024-11-11,386006,50.579946,8.67848,2024-11-11 09:29:01.681097,50.58453,8.680142,2024-11-11 09:35:01.964283
2024-11-11,386006,50.58453,8.680142,2024-11-11 13:57:01.467374,50.587726,8.668395,2024-11-11 14:04:01.658128
2024-11-11,386010,50.579946,8.67848,2024-11-11 06:06:02.053515,50.580418,8.664761,2024-11-11 06:17:02.057884
2024-11-11,386010,50.580418,8.664761,2024-11-11 06:56:02.02425,50.587148,8.682158,2024-11-11 07:04:01.850112
2024-11-11,386011,50.59863,8.692892,2024-11-11 07:54:02.369037,50.582722,8.673988,2024-11-11 08:08:01.776754
2024-11-11,386011,50.582722,8.673988,2024-11-11 08:36:02.361547,50.573486,8.700008,2024-11-11 08:50:01.914439
2024-11-11,386011,50.573486,8.700008,2024-11-11 11:58:01.818801,50.57525,8.697667,2024-11-11 12:30:01.991731
2024-11-11,386011,50.57525,8.697667,2024-11-11 12:33:01.718569,50.58266,8.70796,2024-11-11 12:41:02.112613
2024-11-11,386011,50.58266,8.70796,2024-11-11 12:41:02.112613,50.576661,8.692147,2024-11-11 12:47:02.006142
2024-11-11,386011,50.576661,8.692147,2024-11-11 12:57:02.479412,50.580418,8.664761,2024-11-11 13:10:01.897237
2024-11-11,386011,50.580418,8.664761,2024-11-11 13:46:02.166936,50.579946,8.67848,2024-11-11 13:53:02.252017
2024-11-11,386011,50.579946,8.67848,2024-11-11 14:58:01.700522,50.580418,8.664761,2024-11-11 15:05:01.696593
2024-11-11,386011,50.580418,8.664761,2024-11-11 15:16:02.268916,50.579946,8.67848,2024-11-11 15:26:01.970765
2024-11-11,386011,50.579946,8.67848,2024-11-11 17:19:01.96857,50.576661,8.692147,2024-11-11 17:31:02.246614
2024-11-11,386011,50.576661,8.692147,2024-11-11 19:20:01.567499,50.587726,8.668395,2024-11-11 19:36:01.597778
2024-11-11,386015,50.588102,8.677491,2024-11-11 14:51:01.547448,50.589469,8.681104,2024-11-11 15:43:02.086557
2024-11-11,386017,50.587726,8.668395,2024-11-11 08:48:01.813953,50.587148,8.682158,2024-11-11 08:56:02.271699
2024-11-11,386017,50.587148,8.682158,2024-11-11 10:24:02.242884,50.585137,8.671877,2024-11-11 10:39:01.817477
2024-11-11,386017,50.585137,8.671877,2024-11-11 13:06:03.283813,50.570486,8.665858,2024-11-11 13:18:01.613881
2024-11-11,386017,50.570486,8.665858,2024-11-11 14:50:01.89607,50.585137,8.671877,2024-11-11 15:01:02.339358
2024-11-11,386017,50.585137,8.671877,2024-11-11 19:19:01.946102,50.582289,8.662873,2024-11-11 19:25:02.351333
2024-11-11,386017,50.582289,8.662873,2024-11-11 19:25:02.351333,50.581152,8.664379,2024-11-11 19:26:01.941792
2024-11-11,386017,50.581152,8.664379,2024-11-11 19:56:02.132625,50.579946,8.67848,2024-11-11 20:04:01.630069
2024-11-11,386017,50.579946,8.67848,2024-11-11 21:55:02.08784,50.587726,8.668395,2024-11-11 22:11:01.545706
2024-11-11,386019,50.588132,8.675346,2024-11-11 08:43:02.11721,50.585584,8.684702,2024-11-11 08:51:01.444789
2024-11-11,386021,50.585137,8.671877,2024-11-11 06:58:02.123626,50.587148,8.682158,2024-11-11 07:05:01.401264
2024-11-11,386021,50.587148,8.682158,2024-11-11 16:19:02.019485,50.580418,8.664761,2024-11-11 16:29:02.018223
2024-11-11,386021,50.580418,8.664761,2024-11-11 17:02:01.404484,50.580753,8.695099,2024-11-11 17:18:01.433746
2024-11-11,386021,50.580753,8.695099,2024-11-11 18:55:01.557102,50.580418,8.664761,2024-11-11 19:11:02.272822
2024-11-11,386021,50.580418,8.664761,2024-11-11 20:08:01.847712,50.564109,8.677573,2024-11-11 20:46:02.331418
2024-11-11,386022,50.588102,8.677491,2024-11-11 16:06:02.095216,50.587148,8.682158,2024-11-11 16:11:01.905505
2024-11-11,386022,50.587148,8.682158,2024-11-11 16:40:02.264526,50.585584,8.684702,2024-11-11 17:16:02.291403
2024-11-11,386022,50.585584,8.684702,2024-11-11 17:46:02.344247,50.590141,8.684306,2024-11-11 17:52:02.008473
2024-11-11,386024,50.571078,8.674602,2024-11-11 15:20:02.14597,50.564109,8.677573,2024-11-11 15:26:01.970765
