bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time,duration,date,distance,segments
386155,50.588952,8.672911,2025-01-06T00:05:13,50.581759,8.670118,2025-01-06T00:11:17,364.953006,2025-01-06,1212.063,"[[50.5890407, 8.6730335, '2025-01-06T00:05:13'], [50.5887572, 8.6737546, '2025-01-06T00:05:24.772677613'], [50.5886137, 8.6741474, '2025-01-06T00:05:36.545355226'], [50.5884026, 8.674718, '2025-01-06T00:05:48.318032839'], [50.5881866, 8.6753294, '2025-01-06T00:06:00.090710452'], [50.5878431, 8.6751367, '2025-01-06T00:06:11.863388065'], [50.5874352, 8.6749576, '2025-01-06T00:06:23.636065677'], [50.5871884, 8.6748582, '2025-01-06T00:06:35.408743290'], [50.5869519, 8.6747749, '2025-01-06T00:06:47.181420903'], [50.58667, 8.6747595, '2025-01-06T00:06:58.954098516'], [50.5864374, 8.6744697, '2025-01-06T00:07:10.726776129'], [50.5860314, 8.6744476, '2025-01-06T00:07:22.499453742'], [50.5856345, 8.6744308, '2025-01-06T00:07:34.272131355'], [50.5854632, 8.6744418, '2025-01-06T00:07:46.044808968'], [50.5850595, 8.6742324, '2025-01-06T00:07:57.817486581'], [50.5844561, 8.6736674, '2025-01-06T00:08:09.590164194'], [50.5842686, 8.6734528, '2025-01-06T00:08:21.362841806'], [50.5840685, 8.6731943, '2025-01-06T00:08:33.135519419'], [50.5838416, 8.6728754, '2025-01-06T00:08:44.908197032'], [50.5837984, 8.6728146, '2025-01-06T00:08:56.680874645'], [50.5836982, 8.6726699, '2025-01-06T00:09:08.453552258'], [50.5834755, 8.6723483, '2025-01-06T00:09:20.226229871'], [50.5833419, 8.6721326, '2025-01-06T00:09:31.998907484'], [50.5828912, 8.6714375, '2025-01-06T00:09:43.771585097'], [50.5822685, 8.6705084, '2025-01-06T00:09:55.544262710'], [50.5820813, 8.6702388, '2025-01-06T00:10:07.316940323'], [50.5820088, 8.6700682, '2025-01-06T00:10:19.089617935'], [50.581829, 8.6698466, '2025-01-06T00:10:30.862295548'], [50.5815249, 8.6694719, '2025-01-06T00:10:42.634973161'], [50.5812435, 8.6691226, '2025-01-06T00:10:54.407650774'], [50.5811967, 8.6692149, '2025-01-06T00:11:06.180328387'], [50.5817988, 8.6699706, '2025-01-06T00:11:17.953006']]"
386035,50.586566,8.67686,2025-01-06T00:18:23,50.585004,8.675908,2025-01-06T00:19:24,60.724829,2025-01-06,229.899,"[[50.5865389, 8.6768654, '2025-01-06T00:18:23'], [50.5864107, 8.6766245, '2025-01-06T00:18:33.120804833'], [50.5860767, 8.6759847, '2025-01-06T00:18:43.241609667'], [50.5858903, 8.6762115, '2025-01-06T00:18:53.362414500'], [50.5853001, 8.6760602, '2025-01-06T00:19:03.483219333'], [50.5852124, 8.6759787, '2025-01-06T00:19:13.604024167'], [50.5850044, 8.6758527, '2025-01-06T00:19:23.724829']]"
386035,50.585004,8.675908,2025-01-06T00:19:24,50.584467,8.675108,2025-01-06T00:20:25,60.882394,2025-01-06,394.28499999999997,"[[50.5850044, 8.6758527, '2025-01-06T00:19:24'], [50.5849614, 8.6761298, '2025-01-06T00:19:29.534763090'], [50.5840595, 8.6761362, '2025-01-06T00:19:35.069526182'], [50.5841116, 8.676231, '2025-01-06T00:19:40.604289273'], [50.583968, 8.6763375, '2025-01-06T00:19:46.139052364'], [50.5836235, 8.6757841, '2025-01-06T00:19:51.673815455'], [50.5834457, 8.6752991, '2025-01-06T00:19:57.208578545'], [50.5835062, 8.6751262, '2025-01-06T00:20:02.743341636'], [50.5837554, 8.675581, '2025-01-06T00:20:08.278104727'], [50.5839543, 8.675273, '2025-01-06T00:20:13.812867818'], [50.5841234, 8.67503, '2025-01-06T00:20:19.347630909'], [50.5842939, 8.6751362, '2025-01-06T00:20:24.882394']]"
386035,50.584467,8.675108,2025-01-06T00:22:27,50.586566,8.67686,2025-01-06T00:23:27,60.787994,2025-01-06,497.464,"[[50.5842939, 8.6751362, '2025-01-06T00:22:27'], [50.5841234, 8.67503, '2025-01-06T00:22:31.675999538'], [50.5839543, 8.675273, '2025-01-06T00:22:36.351999077'], [50.5837554, 8.675581, '2025-01-06T00:22:41.027998615'], [50.5840359, 8.6760929, '2025-01-06T00:22:45.703998154'], [50.5840595, 8.6761362, '2025-01-06T00:22:50.379997692'], [50.5849614, 8.6761298, '2025-01-06T00:22:55.055997231'], [50.5850044, 8.6758527, '2025-01-06T00:22:59.731996769'], [50.5852124, 8.6759787, '2025-01-06T00:23:04.407996308'], [50.5853001, 8.6760602, '2025-01-06T00:23:09.083995846'], [50.5858903, 8.6762115, '2025-01-06T00:23:13.759995385'], [50.5860767, 8.6759847, '2025-01-06T00:23:18.435994923'], [50.5864107, 8.6766245, '2025-01-06T00:23:23.111994462'], [50.5865389, 8.6768654, '2025-01-06T00:23:27.787994']]"
91258,50.564109,8.677573,2025-01-06T02:33:12,50.585584,8.684702,2025-01-06T02:50:26,1033.295954,2025-01-06,2941.207999999999,"[[50.5641104, 8.6777644, '2025-01-06T02:33:12'], [50.5644554, 8.677376, '2025-01-06T02:33:27.195528735'], [50.5646543, 8.6778297, '2025-01-06T02:33:42.391057471'], [50.5648226, 8.6777362, '2025-01-06T02:33:57.586586206'], [50.5652081, 8.6775259, '2025-01-06T02:34:12.782114941'], [50.5652576, 8.6775039, '2025-01-06T02:34:27.977643676'], [50.5654365, 8.6774224, '2025-01-06T02:34:43.173172412'], [50.5655747, 8.6773652, '2025-01-06T02:34:58.368701147'], [50.5657675, 8.6772797, '2025-01-06T02:35:13.564229882'], [50.5665641, 8.6769437, '2025-01-06T02:35:28.759758618'], [50.5666904, 8.6768904, '2025-01-06T02:35:43.955287353'], [50.5679878, 8.6763623, '2025-01-06T02:35:59.150816088'], [50.568147, 8.6762945, '2025-01-06T02:36:14.346344824'], [50.5682293, 8.67626, '2025-01-06T02:36:29.541873559'], [50.5687826, 8.6760281, '2025-01-06T02:36:44.737402294'], [50.5690461, 8.6759269, '2025-01-06T02:36:59.932931029'], [50.5695424, 8.675718, '2025-01-06T02:37:15.128459765'], [50.5698503, 8.6756377, '2025-01-06T02:37:30.323988500'], [50.5702633, 8.6753283, '2025-01-06T02:37:45.519517235'], [50.5707632, 8.6750089, '2025-01-06T02:38:00.715045971'], [50.5708953, 8.6749198, '2025-01-06T02:38:15.910574706'], [50.5715946, 8.6753288, '2025-01-06T02:38:31.106103441'], [50.572348, 8.6759926, '2025-01-06T02:38:46.301632176'], [50.5726806, 8.6762106, '2025-01-06T02:39:01.497160912'], [50.5733049, 8.6773183, '2025-01-06T02:39:16.692689647'], [50.5740207, 8.6776203, '2025-01-06T02:39:31.888218382'], [50.574501, 8.6766597, '2025-01-06T02:39:47.083747118'], [50.5746772, 8.6768856, '2025-01-06T02:40:02.279275853'], [50.5753613, 8.677799, '2025-01-06T02:40:17.474804588'], [50.57573, 8.6782892, '2025-01-06T02:40:32.670333324'], [50.5758148, 8.6783891, '2025-01-06T02:40:47.865862059'], [50.5760879, 8.6786648, '2025-01-06T02:41:03.061390794'], [50.5764677, 8.6790252, '2025-01-06T02:41:18.256919528'], [50.5770407, 8.6795942, '2025-01-06T02:41:33.452448265'], [50.5771154, 8.6796681, '2025-01-06T02:41:48.647977'], [50.5772119, 8.6797605, '2025-01-06T02:42:03.843505735'], [50.5772331, 8.6797818, '2025-01-06T02:42:19.039034471'], [50.5773853, 8.6799337, '2025-01-06T02:42:34.234563206'], [50.5778107, 8.6803512, '2025-01-06T02:42:49.430091941'], [50.5779382, 8.6807034, '2025-01-06T02:43:04.625620676'], [50.5781464, 8.6805312, '2025-01-06T02:43:19.821149412'], [50.5784445, 8.6804352, '2025-01-06T02:43:35.016678147'], [50.5785988, 8.6807518, '2025-01-06T02:43:50.212206882'], [50.5787006, 8.6809563, '2025-01-06T02:44:05.407735618'], [50.5788554, 8.6812673, '2025-01-06T02:44:20.603264353'], [50.5789634, 8.6814769, '2025-01-06T02:44:35.798793088'], [50.5790024, 8.6815394, '2025-01-06T02:44:50.994321824'], [50.5791797, 8.6817071, '2025-01-06T02:45:06.189850559'], [50.579257, 8.6817729, '2025-01-06T02:45:21.385379294'], [50.5795047, 8.6819865, '2025-01-06T02:45:36.580908029'], [50.5797399, 8.6821846, '2025-01-06T02:45:51.776436765'], [50.5799813, 8.6824319, '2025-01-06T02:46:06.971965500'], [50.5800997, 8.6825778, '2025-01-06T02:46:22.167494235'], [50.5803323, 8.6828834, '2025-01-06T02:46:37.363022971'], [50.5813913, 8.6838111, '2025-01-06T02:46:52.558551706'], [50.582237, 8.6843594, '2025-01-06T02:47:07.754080441'], [50.5829399, 8.6848251, '2025-01-06T02:47:22.949609176'], [50.5835806, 8.6852188, '2025-01-06T02:47:38.145137912'], [50.5835986, 8.685062, '2025-01-06T02:47:53.340666647'], [50.583745, 8.6847587, '2025-01-06T02:48:08.536195382'], [50.5839869, 8.6846373, '2025-01-06T02:48:23.731724118'], [50.5841423, 8.6845679, '2025-01-06T02:48:38.927252853'], [50.584484, 8.6844058, '2025-01-06T02:48:54.122781588'], [50.5850532, 8.6840808, '2025-01-06T02:49:09.318310324'], [50.5854719, 8.6834065, '2025-01-06T02:49:24.513839059'], [50.5856649, 8.6836959, '2025-01-06T02:49:39.709367794'], [50.5858714, 8.6841152, '2025-01-06T02:49:54.904896529'], [50.5857775, 8.6842694, '2025-01-06T02:50:10.100425265'], [50.5855025, 8.6847389, '2025-01-06T02:50:25.295954']]"
386075,50.585137,8.671877,2025-01-06T02:43:20,50.584018,8.67436,2025-01-06T02:44:21,60.754163,2025-01-06,332.88800000000003,"[[50.5850526, 8.6718473, '2025-01-06T02:43:20'], [50.5853107, 8.6723871, '2025-01-06T02:43:30.125693833'], [50.5851279, 8.6732111, '2025-01-06T02:43:40.251387666'], [50.5850971, 8.6737343, '2025-01-06T02:43:50.377081500'], [50.5850595, 8.6742324, '2025-01-06T02:44:00.502775333'], [50.5844561, 8.6736674, '2025-01-06T02:44:10.628469167'], [50.5840646, 8.6744939, '2025-01-06T02:44:20.754163']]"
386075,50.584018,8.67436,2025-01-06T02:44:21,50.585137,8.671877,2025-01-06T02:45:22,60.743366,2025-01-06,347.991,"[[50.5840646, 8.6744939, '2025-01-06T02:44:21'], [50.5844561, 8.6736674, '2025-01-06T02:44:28.592920750'], [50.5842686, 8.6734528, '2025-01-06T02:44:36.185841500'], [50.5840685, 8.6731943, '2025-01-06T02:44:43.778762250'], [50.5838416, 8.6728754, '2025-01-06T02:44:51.371683'], [50.5843352, 8.6722414, '2025-01-06T02:44:58.964603750'], [50.5847366, 8.6718143, '2025-01-06T02:45:06.557524500'], [50.5849066, 8.6715423, '2025-01-06T02:45:14.150445250'], [50.5850526, 8.6718473, '2025-01-06T02:45:21.743366']]"
386059,50.588132,8.675346,2025-01-06T04:23:44,50.582722,8.673988,2025-01-06T04:28:48,304.401526,2025-01-06,692.5760000000001,"[[50.5881866, 8.6753294, '2025-01-06T04:23:44'], [50.5878431, 8.6751367, '2025-01-06T04:24:00.911195889'], [50.5874352, 8.6749576, '2025-01-06T04:24:17.822391778'], [50.5871884, 8.6748582, '2025-01-06T04:24:34.733587667'], [50.5869519, 8.6747749, '2025-01-06T04:24:51.644783556'], [50.58667, 8.6747595, '2025-01-06T04:25:08.555979444'], [50.5864374, 8.6744697, '2025-01-06T04:25:25.467175333'], [50.5860314, 8.6744476, '2025-01-06T04:25:42.378371222'], [50.5856345, 8.6744308, '2025-01-06T04:25:59.289567111'], [50.5854632, 8.6744418, '2025-01-06T04:26:16.200763'], [50.5850595, 8.6742324, '2025-01-06T04:26:33.111958889'], [50.5844561, 8.6736674, '2025-01-06T04:26:50.023154778'], [50.5842686, 8.6734528, '2025-01-06T04:27:06.934350667'], [50.5840685, 8.6731943, '2025-01-06T04:27:23.845546556'], [50.5838416, 8.6728754, '2025-01-06T04:27:40.756742444'], [50.5837984, 8.6728146, '2025-01-06T04:27:57.667938333'], [50.5831814, 8.6738925, '2025-01-06T04:28:14.579134222'], [50.5830749, 8.6738137, '2025-01-06T04:28:31.490330111'], [50.5828029, 8.6739286, '2025-01-06T04:28:48.401526']]"
386004,50.59863,8.692892,2025-01-06T04:41:00,50.578991,8.664509,2025-01-06T05:11:24,1824.378717,2025-01-06,3212.873,"[[50.5985872, 8.6929123, '2025-01-06T04:41:00'], [50.5986828, 8.6928103, '2025-01-06T04:41:18.808028010'], [50.598533, 8.6924062, '2025-01-06T04:41:37.616056021'], [50.5984531, 8.6922031, '2025-01-06T04:41:56.424084031'], [50.598395, 8.6920493, '2025-01-06T04:42:15.232112041'], [50.5983811, 8.6920163, '2025-01-06T04:42:34.040140052'], [50.598274, 8.6917456, '2025-01-06T04:42:52.848168062'], [50.5980526, 8.6911896, '2025-01-06T04:43:11.656196072'], [50.5978379, 8.690635, '2025-01-06T04:43:30.464224082'], [50.5976804, 8.6902279, '2025-01-06T04:43:49.272252093'], [50.5975962, 8.690013, '2025-01-06T04:44:08.080280103'], [50.5974549, 8.6896312, '2025-01-06T04:44:26.888308113'], [50.5973987, 8.6894771, '2025-01-06T04:44:45.696336124'], [50.5973015, 8.6892034, '2025-01-06T04:45:04.504364134'], [50.5971906, 8.6888827, '2025-01-06T04:45:23.312392144'], [50.5971002, 8.6886305, '2025-01-06T04:45:42.120420155'], [50.5970655, 8.6885348, '2025-01-06T04:46:00.928448165'], [50.5969879, 8.6883172, '2025-01-06T04:46:19.736476175'], [50.5968643, 8.6879658, '2025-01-06T04:46:38.544504186'], [50.5968283, 8.6878635, '2025-01-06T04:46:57.352532196'], [50.5966418, 8.6871506, '2025-01-06T04:47:16.160560206'], [50.5965882, 8.686945, '2025-01-06T04:47:34.968588216'], [50.5965521, 8.6868015, '2025-01-06T04:47:53.776616227'], [50.5964685, 8.6864428, '2025-01-06T04:48:12.584644237'], [50.5963013, 8.6856523, '2025-01-06T04:48:31.392672247'], [50.5962363, 8.6853073, '2025-01-06T04:48:50.200700258'], [50.5960627, 8.6843858, '2025-01-06T04:49:09.008728268'], [50.5959436, 8.6838217, '2025-01-06T04:49:27.816756278'], [50.5958734, 8.6835924, '2025-01-06T04:49:46.624784289'], [50.5958417, 8.6834929, '2025-01-06T04:50:05.432812299'], [50.5957782, 8.6830937, '2025-01-06T04:50:24.240840309'], [50.5957408, 8.6827985, '2025-01-06T04:50:43.048868320'], [50.5957038, 8.682576, '2025-01-06T04:51:01.856896330'], [50.595644, 8.6823354, '2025-01-06T04:51:20.664924340'], [50.5951883, 8.6819666, '2025-01-06T04:51:39.472952351'], [50.5951394, 8.6819307, '2025-01-06T04:51:58.280980361'], [50.5943027, 8.6812011, '2025-01-06T04:52:17.089008371'], [50.5940387, 8.6809572, '2025-01-06T04:52:35.897036381'], [50.5934686, 8.6804467, '2025-01-06T04:52:54.705064392'], [50.5930586, 8.6801087, '2025-01-06T04:53:13.513092401'], [50.5928753, 8.6799582, '2025-01-06T04:53:32.321120412'], [50.5926816, 8.6798129, '2025-01-06T04:53:51.129148423'], [50.5923817, 8.679586, '2025-01-06T04:54:09.937176433'], [50.5915106, 8.6790299, '2025-01-06T04:54:28.745204443'], [50.5907053, 8.678688, '2025-01-06T04:54:47.553232454'], [50.5906107, 8.678627, '2025-01-06T04:55:06.361260464'], [50.5905194, 8.678571, '2025-01-06T04:55:25.169288474'], [50.5902108, 8.6785396, '2025-01-06T04:55:43.977316485'], [50.5900817, 8.6783865, '2025-01-06T04:56:02.785344495'], [50.5899072, 8.6782023, '2025-01-06T04:56:21.593372505'], [50.5897795, 8.6779266, '2025-01-06T04:56:40.401400515'], [50.5897155, 8.6778163, '2025-01-06T04:56:59.209428526'], [50.5894579, 8.6774276, '2025-01-06T04:57:18.017456536'], [50.5894076, 8.6773481, '2025-01-06T04:57:36.825484546'], [50.5893704, 8.6772877, '2025-01-06T04:57:55.633512557'], [50.5890801, 8.6768113, '2025-01-06T04:58:14.441540567'], [50.5889542, 8.6766211, '2025-01-06T04:58:33.249568577'], [50.5888232, 8.6764031, '2025-01-06T04:58:52.057596588'], [50.5885191, 8.675908, '2025-01-06T04:59:10.865624598'], [50.588402, 8.6756219, '2025-01-06T04:59:29.673652608'], [50.5881866, 8.6753294, '2025-01-06T04:59:48.481680619'], [50.5878431, 8.6751367, '2025-01-06T05:00:07.289708629'], [50.5874352, 8.6749576, '2025-01-06T05:00:26.097736639'], [50.5871884, 8.6748582, '2025-01-06T05:00:44.905764649'], [50.5869519, 8.6747749, '2025-01-06T05:01:03.713792660'], [50.58667, 8.6747595, '2025-01-06T05:01:22.521820670'], [50.5864374, 8.6744697, '2025-01-06T05:01:41.329848680'], [50.5860314, 8.6744476, '2025-01-06T05:02:00.137876691'], [50.5856345, 8.6744308, '2025-01-06T05:02:18.945904701'], [50.5854632, 8.6744418, '2025-01-06T05:02:37.753932711'], [50.5850595, 8.6742324, '2025-01-06T05:02:56.561960722'], [50.5844561, 8.6736674, '2025-01-06T05:03:15.369988732'], [50.5842686, 8.6734528, '2025-01-06T05:03:34.178016742'], [50.5840685, 8.6731943, '2025-01-06T05:03:52.986044753'], [50.5838416, 8.6728754, '2025-01-06T05:04:11.794072763'], [50.5837984, 8.6728146, '2025-01-06T05:04:30.602100773'], [50.5836982, 8.6726699, '2025-01-06T05:04:49.410128784'], [50.5834755, 8.6723483, '2025-01-06T05:05:08.218156794'], [50.5833419, 8.6721326, '2025-01-06T05:05:27.026184804'], [50.5828912, 8.6714375, '2025-01-06T05:05:45.834212814'], [50.5822685, 8.6705084, '2025-01-06T05:06:04.642240825'], [50.5820813, 8.6702388, '2025-01-06T05:06:23.450268835'], [50.5820088, 8.6700682, '2025-01-06T05:06:42.258296845'], [50.581829, 8.6698466, '2025-01-06T05:07:01.066324856'], [50.5815249, 8.6694719, '2025-01-06T05:07:19.874352866'], [50.5812435, 8.6691226, '2025-01-06T05:07:38.682380876'], [50.5807719, 8.6685297, '2025-01-06T05:07:57.490408887'], [50.5802769, 8.6679503, '2025-01-06T05:08:16.298436897'], [50.5802118, 8.6678734, '2025-01-06T05:08:35.106464907'], [50.5799332, 8.6675459, '2025-01-06T05:08:53.914492918'], [50.5795674, 8.6671019, '2025-01-06T05:09:12.722520928'], [50.5795006, 8.6670208, '2025-01-06T05:09:31.530548938'], [50.5794084, 8.6669121, '2025-01-06T05:09:50.338576948'], [50.5790872, 8.6665251, '2025-01-06T05:10:09.146604959'], [50.578988, 8.666005, '2025-01-06T05:10:27.954632969'], [50.5789497, 8.6655111, '2025-01-06T05:10:46.762660979'], [50.5789536, 8.6652868, '2025-01-06T05:11:05.570688990'], [50.578902, 8.6644617, '2025-01-06T05:11:24.378717']]"
91079,50.59863,8.692892,2025-01-06T04:41:00,50.578991,8.664509,2025-01-06T05:11:24,1824.378717,2025-01-06,3212.873,"[[50.5985872, 8.6929123, '2025-01-06T04:41:00'], [50.5986828, 8.6928103, '2025-01-06T04:41:18.808028010'], [50.598533, 8.6924062, '2025-01-06T04:41:37.616056021'], [50.5984531, 8.6922031, '2025-01-06T04:41:56.424084031'], [50.598395, 8.6920493, '2025-01-06T04:42:15.232112041'], [50.5983811, 8.6920163, '2025-01-06T04:42:34.040140052'], [50.598274, 8.6917456, '2025-01-06T04:42:52.848168062'], [50.5980526, 8.6911896, '2025-01-06T04:43:11.656196072'], [50.5978379, 8.690635, '2025-01-06T04:43:30.464224082'], [50.5976804, 8.6902279, '2025-01-06T04:43:49.272252093'], [50.5975962, 8.690013, '2025-01-06T04:44:08.080280103'], [50.5974549, 8.6896312, '2025-01-06T04:44:26.888308113'], [50.5973987, 8.6894771, '2025-01-06T04:44:45.696336124'], [50.5973015, 8.6892034, '2025-01-06T04:45:04.504364134'], [50.5971906, 8.6888827, '2025-01-06T04:45:23.312392144'], [50.5971002, 8.6886305, '2025-01-06T04:45:42.120420155'], [50.5970655, 8.6885348, '2025-01-06T04:46:00.928448165'], [50.5969879, 8.6883172, '2025-01-06T04:46:19.736476175'], [50.5968643, 8.6879658, '2025-01-06T04:46:38.544504186'], [50.5968283, 8.6878635, '2025-01-06T04:46:57.352532196'], [50.5966418, 8.6871506, '2025-01-06T04:47:16.160560206'], [50.5965882, 8.686945, '2025-01-06T04:47:34.968588216'], [50.5965521, 8.6868015, '2025-01-06T04:47:53.776616227'], [50.5964685, 8.6864428, '2025-01-06T04:48:12.584644237'], [50.5963013, 8.6856523, '2025-01-06T04:48:31.392672247'], [50.5962363, 8.6853073, '2025-01-06T04:48:50.200700258'], [50.5960627, 8.6843858, '2025-01-06T04:49:09.008728268'], [50.5959436, 8.6838217, '2025-01-06T04:49:27.816756278'], [50.5958734, 8.6835924, '2025-01-06T04:49:46.624784289'], [50.5958417, 8.6834929, '2025-01-06T04:50:05.432812299'], [50.5957782, 8.6830937, '2025-01-06T04:50:24.240840309'], [50.5957408, 8.6827985, '2025-01-06T04:50:43.048868320'], [50.5957038, 8.682576, '2025-01-06T04:51:01.856896330'], [50.595644, 8.6823354, '2025-01-06T04:51:20.664924340'], [50.5951883, 8.6819666, '2025-01-06T04:51:39.472952351'], [50.5951394, 8.6819307, '2025-01-06T04:51:58.280980361'], [50.5943027, 8.6812011, '2025-01-06T04:52:17.089008371'], [50.5940387, 8.6809572, '2025-01-06T04:52:35.897036381'], [50.5934686, 8.6804467, '2025-01-06T04:52:54.705064392'], [50.5930586, 8.6801087, '2025-01-06T04:53:13.513092401'], [50.5928753, 8.6799582, '2025-01-06T04:53:32.321120412'], [50.5926816, 8.6798129, '2025-01-06T04:53:51.129148423'], [50.5923817, 8.679586, '2025-01-06T04:54:09.937176433'], [50.5915106, 8.6790299, '2025-01-06T04:54:28.745204443'], [50.5907053, 8.678688, '2025-01-06T04:54:47.553232454'], [50.5906107, 8.678627, '2025-01-06T04:55:06.361260464'], [50.5905194, 8.678571, '2025-01-06T04:55:25.169288474'], [50.5902108, 8.6785396, '2025-01-06T04:55:43.977316485'], [50.5900817, 8.6783865, '2025-01-06T04:56:02.785344495'], [50.5899072, 8.6782023, '2025-01-06T04:56:21.593372505'], [50.5897795, 8.6779266, '2025-01-06T04:56:40.401400515'], [50.5897155, 8.6778163, '2025-01-06T04:56:59.209428526'], [50.5894579, 8.6774276, '2025-01-06T04:57:18.017456536'], [50.5894076, 8.6773481, '2025-01-06T04:57:36.825484546'], [50.5893704, 8.6772877, '2025-01-06T04:57:55.633512557'], [50.5890801, 8.6768113, '2025-01-06T04:58:14.441540567'], [50.5889542, 8.6766211, '2025-01-06T04:58:33.249568577'], [50.5888232, 8.6764031, '2025-01-06T04:58:52.057596588'], [50.5885191, 8.675908, '2025-01-06T04:59:10.865624598'], [50.588402, 8.6756219, '2025-01-06T04:59:29.673652608'], [50.5881866, 8.6753294, '2025-01-06T04:59:48.481680619'], [50.5878431, 8.6751367, '2025-01-06T05:00:07.289708629'], [50.5874352, 8.6749576, '2025-01-06T05:00:26.097736639'], [50.5871884, 8.6748582, '2025-01-06T05:00:44.905764649'], [50.5869519, 8.6747749, '2025-01-06T05:01:03.713792660'], [50.58667, 8.6747595, '2025-01-06T05:01:22.521820670'], [50.5864374, 8.6744697, '2025-01-06T05:01:41.329848680'], [50.5860314, 8.6744476, '2025-01-06T05:02:00.137876691'], [50.5856345, 8.6744308, '2025-01-06T05:02:18.945904701'], [50.5854632, 8.6744418, '2025-01-06T05:02:37.753932711'], [50.5850595, 8.6742324, '2025-01-06T05:02:56.561960722'], [50.5844561, 8.6736674, '2025-01-06T05:03:15.369988732'], [50.5842686, 8.6734528, '2025-01-06T05:03:34.178016742'], [50.5840685, 8.6731943, '2025-01-06T05:03:52.986044753'], [50.5838416, 8.6728754, '2025-01-06T05:04:11.794072763'], [50.5837984, 8.6728146, '2025-01-06T05:04:30.602100773'], [50.5836982, 8.6726699, '2025-01-06T05:04:49.410128784'], [50.5834755, 8.6723483, '2025-01-06T05:05:08.218156794'], [50.5833419, 8.6721326, '2025-01-06T05:05:27.026184804'], [50.5828912, 8.6714375, '2025-01-06T05:05:45.834212814'], [50.5822685, 8.6705084, '2025-01-06T05:06:04.642240825'], [50.5820813, 8.6702388, '2025-01-06T05:06:23.450268835'], [50.5820088, 8.6700682, '2025-01-06T05:06:42.258296845'], [50.581829, 8.6698466, '2025-01-06T05:07:01.066324856'], [50.5815249, 8.6694719, '2025-01-06T05:07:19.874352866'], [50.5812435, 8.6691226, '2025-01-06T05:07:38.682380876'], [50.5807719, 8.6685297, '2025-01-06T05:07:57.490408887'], [50.5802769, 8.6679503, '2025-01-06T05:08:16.298436897'], [50.5802118, 8.6678734, '2025-01-06T05:08:35.106464907'], [50.5799332, 8.6675459, '2025-01-06T05:08:53.914492918'], [50.5795674, 8.6671019, '2025-01-06T05:09:12.722520928'], [50.5795006, 8.6670208, '2025-01-06T05:09:31.530548938'], [50.5794084, 8.6669121, '2025-01-06T05:09:50.338576948'], [50.5790872, 8.6665251, '2025-01-06T05:10:09.146604959'], [50.578988, 8.666005, '2025-01-06T05:10:27.954632969'], [50.5789497, 8.6655111, '2025-01-06T05:10:46.762660979'], [50.5789536, 8.6652868, '2025-01-06T05:11:05.570688990'], [50.578902, 8.6644617, '2025-01-06T05:11:24.378717']]"
