bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time,duration,distance,segments,date
386038,50.579946,8.67848,2024-12-25T00:10:17,50.575204,8.710051,2024-12-25T00:24:28,850.986834,2857.0080000000003,"[[50.5798525, 8.6786714, '2024-12-25T00:10:17'], [50.5803853, 8.6797581, '2024-12-25T00:10:36.340609864'], [50.5804169, 8.6798213, '2024-12-25T00:10:55.681219727'], [50.5801067, 8.6804465, '2024-12-25T00:11:15.021829591'], [50.5797733, 8.681285, '2024-12-25T00:11:34.362439455'], [50.579736, 8.6813812, '2024-12-25T00:11:53.703049318'], [50.5795047, 8.6819865, '2024-12-25T00:12:13.043659182'], [50.579257, 8.6817729, '2024-12-25T00:12:32.384269045'], [50.5791797, 8.6817071, '2024-12-25T00:12:51.724878909'], [50.5790082, 8.6827945, '2024-12-25T00:13:11.065488773'], [50.578966, 8.6833058, '2024-12-25T00:13:30.406098636'], [50.5788625, 8.6837435, '2024-12-25T00:13:49.746708500'], [50.5786777, 8.6839793, '2024-12-25T00:14:09.087318364'], [50.5780109, 8.688159, '2024-12-25T00:14:28.427928227'], [50.5780663, 8.6896206, '2024-12-25T00:14:47.768538091'], [50.57847, 8.6906104, '2024-12-25T00:15:07.109147955'], [50.5786243, 8.6908591, '2024-12-25T00:15:26.449757818'], [50.5790655, 8.6923956, '2024-12-25T00:15:45.790367682'], [50.5791626, 8.6933042, '2024-12-25T00:16:05.130977545'], [50.5793559, 8.6939141, '2024-12-25T00:16:24.471587409'], [50.5790022, 8.6941747, '2024-12-25T00:16:43.812197273'], [50.5788465, 8.6943045, '2024-12-25T00:17:03.152807136'], [50.580401, 8.6967824, '2024-12-25T00:17:22.493417'], [50.580042, 8.697518, '2024-12-25T00:17:41.834026864'], [50.5798741, 8.6979277, '2024-12-25T00:18:01.174636727'], [50.5797398, 8.698397, '2024-12-25T00:18:20.515246591'], [50.5798223, 8.6984542, '2024-12-25T00:18:39.855856455'], [50.5803359, 8.6991221, '2024-12-25T00:18:59.196466318'], [50.579721, 8.7008053, '2024-12-25T00:19:18.537076182'], [50.5796063, 8.7010948, '2024-12-25T00:19:37.877686045'], [50.5779025, 8.7054336, '2024-12-25T00:19:57.218295909'], [50.5778573, 8.7055487, '2024-12-25T00:20:16.558905773'], [50.5779068, 8.7055906, '2024-12-25T00:20:35.899515636'], [50.5767689, 8.7085945, '2024-12-25T00:20:55.240125500'], [50.5766852, 8.7088122, '2024-12-25T00:21:14.580735364'], [50.5764946, 8.7090057, '2024-12-25T00:21:33.921345227'], [50.5764785, 8.7091126, '2024-12-25T00:21:53.261955090'], [50.5764428, 8.7092072, '2024-12-25T00:22:12.602564955'], [50.5761913, 8.7097765, '2024-12-25T00:22:31.943174818'], [50.5757436, 8.7093595, '2024-12-25T00:22:51.283784682'], [50.5756241, 8.7096754, '2024-12-25T00:23:10.624394545'], [50.5754494, 8.7095133, '2024-12-25T00:23:29.965004409'], [50.5751628, 8.7095376, '2024-12-25T00:23:49.305614273'], [50.5751166, 8.7096541, '2024-12-25T00:24:08.646224136'], [50.5750625, 8.7097925, '2024-12-25T00:24:27.986834']]",2024-12-25
386186,50.579946,8.67848,2024-12-25T00:10:17,50.575709,8.70932,2024-12-25T00:24:28,850.986834,2743.246,"[[50.5798525, 8.6786714, '2024-12-25T00:10:17'], [50.5803853, 8.6797581, '2024-12-25T00:10:38.820175231'], [50.5804169, 8.6798213, '2024-12-25T00:11:00.640350462'], [50.5801067, 8.6804465, '2024-12-25T00:11:22.460525692'], [50.5797733, 8.681285, '2024-12-25T00:11:44.280700923'], [50.579736, 8.6813812, '2024-12-25T00:12:06.100876154'], [50.5795047, 8.6819865, '2024-12-25T00:12:27.921051385'], [50.579257, 8.6817729, '2024-12-25T00:12:49.741226615'], [50.5791797, 8.6817071, '2024-12-25T00:13:11.561401846'], [50.5790082, 8.6827945, '2024-12-25T00:13:33.381577077'], [50.578966, 8.6833058, '2024-12-25T00:13:55.201752308'], [50.5788625, 8.6837435, '2024-12-25T00:14:17.021927538'], [50.5786777, 8.6839793, '2024-12-25T00:14:38.842102769'], [50.5780109, 8.688159, '2024-12-25T00:15:00.662278'], [50.5780663, 8.6896206, '2024-12-25T00:15:22.482453231'], [50.57847, 8.6906104, '2024-12-25T00:15:44.302628462'], [50.5786243, 8.6908591, '2024-12-25T00:16:06.122803692'], [50.5790655, 8.6923956, '2024-12-25T00:16:27.942978923'], [50.5791626, 8.6933042, '2024-12-25T00:16:49.763154154'], [50.5793559, 8.6939141, '2024-12-25T00:17:11.583329385'], [50.5790022, 8.6941747, '2024-12-25T00:17:33.403504615'], [50.5788465, 8.6943045, '2024-12-25T00:17:55.223679846'], [50.580401, 8.6967824, '2024-12-25T00:18:17.043855077'], [50.580042, 8.697518, '2024-12-25T00:18:38.864030308'], [50.5798741, 8.6979277, '2024-12-25T00:19:00.684205538'], [50.5797398, 8.698397, '2024-12-25T00:19:22.504380768'], [50.5798223, 8.6984542, '2024-12-25T00:19:44.324556'], [50.5803359, 8.6991221, '2024-12-25T00:20:06.144731231'], [50.579721, 8.7008053, '2024-12-25T00:20:27.964906462'], [50.5796063, 8.7010948, '2024-12-25T00:20:49.785081692'], [50.5779025, 8.7054336, '2024-12-25T00:21:11.605256923'], [50.5778573, 8.7055487, '2024-12-25T00:21:33.425432154'], [50.5779068, 8.7055906, '2024-12-25T00:21:55.245607385'], [50.5767689, 8.7085945, '2024-12-25T00:22:17.065782615'], [50.5766852, 8.7088122, '2024-12-25T00:22:38.885957846'], [50.5764946, 8.7090057, '2024-12-25T00:23:00.706133077'], [50.5764785, 8.7091126, '2024-12-25T00:23:22.526308307'], [50.5764428, 8.7092072, '2024-12-25T00:23:44.346483538'], [50.5761913, 8.7097765, '2024-12-25T00:24:06.166658769'], [50.5757436, 8.7093595, '2024-12-25T00:24:27.986834']]",2024-12-25
386184,50.58266,8.70796,2024-12-25T00:12:18,50.581759,8.670118,2024-12-25T00:31:33,1154.658533,3255.988000000001,"[[50.5825024, 8.7079044, '2024-12-25T00:12:18'], [50.5823445, 8.7079157, '2024-12-25T00:12:30.829539256'], [50.5821592, 8.7077768, '2024-12-25T00:12:43.659078511'], [50.5818892, 8.7073436, '2024-12-25T00:12:56.488617767'], [50.5816959, 8.706835, '2024-12-25T00:13:09.318157022'], [50.5816813, 8.7064235, '2024-12-25T00:13:22.147696278'], [50.5815063, 8.7063981, '2024-12-25T00:13:34.977235533'], [50.5814561, 8.7059889, '2024-12-25T00:13:47.806774789'], [50.5813369, 8.7058685, '2024-12-25T00:14:00.636314044'], [50.5810636, 8.7058644, '2024-12-25T00:14:13.465853300'], [50.5810903, 8.7056206, '2024-12-25T00:14:26.295392556'], [50.5812052, 8.7048602, '2024-12-25T00:14:39.124931811'], [50.5813414, 8.7039706, '2024-12-25T00:14:51.954471067'], [50.581365, 8.7038227, '2024-12-25T00:15:04.784010322'], [50.5814163, 8.7035259, '2024-12-25T00:15:17.613549578'], [50.5814871, 8.7031035, '2024-12-25T00:15:30.443088833'], [50.5815189, 8.7029139, '2024-12-25T00:15:43.272628089'], [50.5815954, 8.702418, '2024-12-25T00:15:56.102167344'], [50.5816616, 8.7019868, '2024-12-25T00:16:08.931706600'], [50.581669, 8.7019386, '2024-12-25T00:16:21.761245856'], [50.581746, 8.7014735, '2024-12-25T00:16:34.590785111'], [50.5818523, 8.7008504, '2024-12-25T00:16:47.420324367'], [50.581956, 8.700217, '2024-12-25T00:17:00.249863622'], [50.5820188, 8.6998209, '2024-12-25T00:17:13.079402878'], [50.5820301, 8.6997518, '2024-12-25T00:17:25.908942133'], [50.5820995, 8.6993512, '2024-12-25T00:17:38.738481389'], [50.5821026, 8.6993338, '2024-12-25T00:17:51.568020644'], [50.5821726, 8.6988954, '2024-12-25T00:18:04.397559900'], [50.5821829, 8.6988272, '2024-12-25T00:18:17.227099156'], [50.5819546, 8.6979609, '2024-12-25T00:18:30.056638411'], [50.5813496, 8.6969325, '2024-12-25T00:18:42.886177667'], [50.5813066, 8.6968359, '2024-12-25T00:18:55.715716922'], [50.5814887, 8.696352, '2024-12-25T00:19:08.545256178'], [50.5815531, 8.6961616, '2024-12-25T00:19:21.374795433'], [50.5816152, 8.6959889, '2024-12-25T00:19:34.204334689'], [50.5820043, 8.6949846, '2024-12-25T00:19:47.033873944'], [50.582137, 8.6946196, '2024-12-25T00:19:59.863413200'], [50.582265, 8.6942684, '2024-12-25T00:20:12.692952456'], [50.5826306, 8.6933004, '2024-12-25T00:20:25.522491711'], [50.5827223, 8.6930739, '2024-12-25T00:20:38.352030967'], [50.5828022, 8.6928795, '2024-12-25T00:20:51.181570222'], [50.5828754, 8.6926883, '2024-12-25T00:21:04.011109478'], [50.5829627, 8.6923131, '2024-12-25T00:21:16.840648733'], [50.583003, 8.691928, '2024-12-25T00:21:29.670187989'], [50.5830403, 8.6914006, '2024-12-25T00:21:42.499727244'], [50.5830924, 8.6907078, '2024-12-25T00:21:55.329266500'], [50.5831261, 8.6903731, '2024-12-25T00:22:08.158805756'], [50.5832076, 8.6895145, '2024-12-25T00:22:20.988345011'], [50.5833016, 8.6883219, '2024-12-25T00:22:33.817884267'], [50.5835806, 8.6852188, '2024-12-25T00:22:46.647423522'], [50.5835986, 8.685062, '2024-12-25T00:22:59.476962778'], [50.583745, 8.6847587, '2024-12-25T00:23:12.306502033'], [50.5836682, 8.6843577, '2024-12-25T00:23:25.136041289'], [50.5836531, 8.6842751, '2024-12-25T00:23:37.965580544'], [50.5836387, 8.6841989, '2024-12-25T00:23:50.795119800'], [50.583598, 8.6839533, '2024-12-25T00:24:03.624659056'], [50.5835535, 8.6837136, '2024-12-25T00:24:16.454198311'], [50.5834993, 8.6834253, '2024-12-25T00:24:29.283737567'], [50.583464, 8.6832376, '2024-12-25T00:24:42.113276822'], [50.5833605, 8.6826919, '2024-12-25T00:24:54.942816078'], [50.5832706, 8.6822478, '2024-12-25T00:25:07.772355333'], [50.5832217, 8.6820029, '2024-12-25T00:25:20.601894589'], [50.5831189, 8.6815094, '2024-12-25T00:25:33.431433844'], [50.5830967, 8.6814087, '2024-12-25T00:25:46.260973100'], [50.5830561, 8.6812353, '2024-12-25T00:25:59.090512356'], [50.5829652, 8.6808347, '2024-12-25T00:26:11.920051611'], [50.582886, 8.6803867, '2024-12-25T00:26:24.749590867'], [50.5829222, 8.6799291, '2024-12-25T00:26:37.579130122'], [50.5830576, 8.6796628, '2024-12-25T00:26:50.408669378'], [50.5831663, 8.6795637, '2024-12-25T00:27:03.238208633'], [50.5840111, 8.6783895, '2024-12-25T00:27:16.067747889'], [50.5840833, 8.6783053, '2024-12-25T00:27:28.897287144'], [50.5837809, 8.6777057, '2024-12-25T00:27:41.726826400'], [50.583596, 8.6773049, '2024-12-25T00:27:54.556365656'], [50.5834105, 8.6767498, '2024-12-25T00:28:07.385904911'], [50.5827596, 8.6746617, '2024-12-25T00:28:20.215444167'], [50.5826763, 8.6743957, '2024-12-25T00:28:33.044983422'], [50.5826544, 8.6743313, '2024-12-25T00:28:45.874522678'], [50.5823136, 8.6733243, '2024-12-25T00:28:58.704061933'], [50.5822354, 8.6730919, '2024-12-25T00:29:11.533601189'], [50.5819333, 8.6722236, '2024-12-25T00:29:24.363140444'], [50.581897, 8.6721154, '2024-12-25T00:29:37.192679700'], [50.581755, 8.6716381, '2024-12-25T00:29:50.022218956'], [50.581758, 8.670943, '2024-12-25T00:30:02.851758211'], [50.5820813, 8.6702388, '2024-12-25T00:30:15.681297467'], [50.5820088, 8.6700682, '2024-12-25T00:30:28.510836721'], [50.581829, 8.6698466, '2024-12-25T00:30:41.340375978'], [50.5815249, 8.6694719, '2024-12-25T00:30:54.169915233'], [50.5812435, 8.6691226, '2024-12-25T00:31:06.999454489'], [50.5811967, 8.6692149, '2024-12-25T00:31:19.828993744'], [50.5817988, 8.6699706, '2024-12-25T00:31:32.658533']]",2024-12-25
91340,50.580418,8.664761,2024-12-25T00:21:25,50.587726,8.668395,2024-12-25T00:29:32,486.217972,1087.206,"[[50.5803143, 8.6646412, '2024-12-25T00:21:25'], [50.5803588, 8.6645584, '2024-12-25T00:21:39.733877939'], [50.5804093, 8.6644626, '2024-12-25T00:21:54.467755879'], [50.5806046, 8.6646893, '2024-12-25T00:22:09.201633818'], [50.5809885, 8.6651658, '2024-12-25T00:22:23.935511758'], [50.5811638, 8.6653758, '2024-12-25T00:22:38.669389697'], [50.5811853, 8.6654033, '2024-12-25T00:22:53.403267636'], [50.5812321, 8.6654611, '2024-12-25T00:23:08.137145576'], [50.5813834, 8.6657269, '2024-12-25T00:23:22.871023515'], [50.5818566, 8.6662279, '2024-12-25T00:23:37.604901455'], [50.5823711, 8.6668991, '2024-12-25T00:23:52.338779394'], [50.5826248, 8.6672063, '2024-12-25T00:24:07.072657333'], [50.5827557, 8.6673703, '2024-12-25T00:24:21.806535273'], [50.5830158, 8.6676962, '2024-12-25T00:24:36.540413212'], [50.583821, 8.6687239, '2024-12-25T00:24:51.274291152'], [50.5838414, 8.6687818, '2024-12-25T00:25:06.008169091'], [50.5840826, 8.6684659, '2024-12-25T00:25:20.742047030'], [50.5842368, 8.668286, '2024-12-25T00:25:35.475924970'], [50.5842831, 8.6682291, '2024-12-25T00:25:50.209802909'], [50.5846349, 8.6678985, '2024-12-25T00:26:04.943680848'], [50.5847717, 8.6678464, '2024-12-25T00:26:19.677558788'], [50.5850224, 8.6679114, '2024-12-25T00:26:34.411436727'], [50.585262, 8.6679815, '2024-12-25T00:26:49.145314667'], [50.5857668, 8.6681536, '2024-12-25T00:27:03.879192606'], [50.5863, 8.6683147, '2024-12-25T00:27:18.613070545'], [50.5873512, 8.6689419, '2024-12-25T00:27:33.346948485'], [50.5874327, 8.6690192, '2024-12-25T00:27:48.080826424'], [50.5874909, 8.6688596, '2024-12-25T00:28:02.814704364'], [50.5876621, 8.6682032, '2024-12-25T00:28:17.548582303'], [50.5877286, 8.6681207, '2024-12-25T00:28:32.282460242'], [50.5879463, 8.6682607, '2024-12-25T00:28:47.016338182'], [50.5878773, 8.6685556, '2024-12-25T00:29:01.750216121'], [50.5878494, 8.6685385, '2024-12-25T00:29:16.484094061'], [50.5876566, 8.6684359, '2024-12-25T00:29:31.217972']]",2024-12-25
386038,50.575204,8.710051,2024-12-25T00:24:28,50.575709,8.70932,2024-12-25T00:25:29,60.776736,113.762,"[[50.5750625, 8.7097925, '2024-12-25T00:24:28'], [50.5751166, 8.7096541, '2024-12-25T00:24:40.155347200'], [50.5751628, 8.7095376, '2024-12-25T00:24:52.310694400'], [50.5754494, 8.7095133, '2024-12-25T00:25:04.466041600'], [50.5756241, 8.7096754, '2024-12-25T00:25:16.621388800'], [50.5757436, 8.7093595, '2024-12-25T00:25:28.776736']]",2024-12-25
91231,50.588971,8.662469,2024-12-25T00:42:41,50.565941,8.65186,2024-12-25T00:57:53,911.433676,3341.5330000000004,"[[50.5889302, 8.6625843, '2024-12-25T00:42:41'], [50.5889698, 8.6634161, '2024-12-25T00:42:55.700543161'], [50.5889578, 8.6635694, '2024-12-25T00:43:10.401086323'], [50.5887859, 8.6641269, '2024-12-25T00:43:25.101629484'], [50.5887119, 8.6644097, '2024-12-25T00:43:39.802172645'], [50.5886452, 8.6646483, '2024-12-25T00:43:54.502715806'], [50.588609, 8.6647701, '2024-12-25T00:44:09.203258968'], [50.5885399, 8.6650077, '2024-12-25T00:44:23.903802129'], [50.5876285, 8.6679963, '2024-12-25T00:44:38.604345290'], [50.5873953, 8.6688003, '2024-12-25T00:44:53.304888452'], [50.5857761, 8.6679963, '2024-12-25T00:45:08.005431613'], [50.5849413, 8.6677735, '2024-12-25T00:45:22.705974774'], [50.584753, 8.6677186, '2024-12-25T00:45:37.406517935'], [50.5842565, 8.6681725, '2024-12-25T00:45:52.107061097'], [50.5840375, 8.6684181, '2024-12-25T00:46:06.807604258'], [50.583821, 8.6687239, '2024-12-25T00:46:21.508147419'], [50.5830916, 8.6692977, '2024-12-25T00:46:36.208690581'], [50.5827029, 8.6694938, '2024-12-25T00:46:50.909233742'], [50.5821662, 8.6698511, '2024-12-25T00:47:05.609776903'], [50.581829, 8.6698466, '2024-12-25T00:47:20.310320065'], [50.5815249, 8.6694719, '2024-12-25T00:47:35.010863226'], [50.5812435, 8.6691226, '2024-12-25T00:47:49.711406387'], [50.5807719, 8.6685297, '2024-12-25T00:48:04.411949548'], [50.5802769, 8.6679503, '2024-12-25T00:48:19.112492710'], [50.5802118, 8.6678734, '2024-12-25T00:48:33.813035871'], [50.5799332, 8.6675459, '2024-12-25T00:48:48.513579032'], [50.5795674, 8.6671019, '2024-12-25T00:49:03.214122194'], [50.5795006, 8.6670208, '2024-12-25T00:49:17.914665355'], [50.5794084, 8.6669121, '2024-12-25T00:49:32.615208516'], [50.5790872, 8.6665251, '2024-12-25T00:49:47.315751677'], [50.5790268, 8.6664484, '2024-12-25T00:50:02.016294838'], [50.5788317, 8.6662064, '2024-12-25T00:50:16.716838'], [50.5784439, 8.6657369, '2024-12-25T00:50:31.417381161'], [50.5782386, 8.6654915, '2024-12-25T00:50:46.117924323'], [50.5773296, 8.6643659, '2024-12-25T00:51:00.818467484'], [50.577093, 8.6640732, '2024-12-25T00:51:15.519010645'], [50.5769238, 8.6638639, '2024-12-25T00:51:30.219553806'], [50.5767257, 8.6636189, '2024-12-25T00:51:44.920096968'], [50.5762626, 8.6630536, '2024-12-25T00:51:59.620640129'], [50.5757671, 8.6624863, '2024-12-25T00:52:14.321183290'], [50.5755081, 8.6621706, '2024-12-25T00:52:29.021726452'], [50.5753183, 8.6619388, '2024-12-25T00:52:43.722269613'], [50.5751716, 8.6617675, '2024-12-25T00:52:58.422812774'], [50.5749408, 8.6614924, '2024-12-25T00:53:13.123355935'], [50.5741653, 8.6605637, '2024-12-25T00:53:27.823899097'], [50.5737595, 8.6600706, '2024-12-25T00:53:42.524442258'], [50.5734835, 8.6597511, '2024-12-25T00:53:57.224985419'], [50.5734222, 8.6596821, '2024-12-25T00:54:11.925528581'], [50.5733156, 8.6595617, '2024-12-25T00:54:26.626071742'], [50.5729703, 8.6591604, '2024-12-25T00:54:41.326614903'], [50.5721943, 8.6581125, '2024-12-25T00:54:56.027158065'], [50.5717599, 8.6576675, '2024-12-25T00:55:10.727701226'], [50.5717154, 8.6576237, '2024-12-25T00:55:25.428244387'], [50.5711241, 8.6570528, '2024-12-25T00:55:40.128787548'], [50.5708359, 8.6567615, '2024-12-25T00:55:54.829330710'], [50.5707452, 8.6566694, '2024-12-25T00:56:09.529873871'], [50.5706486, 8.6565651, '2024-12-25T00:56:24.230417032'], [50.5683037, 8.6543078, '2024-12-25T00:56:38.930960194'], [50.5670057, 8.6537846, '2024-12-25T00:56:53.631503355'], [50.5665636, 8.6534916, '2024-12-25T00:57:08.332046516'], [50.5663295, 8.6528676, '2024-12-25T00:57:23.032589676'], [50.5660851, 8.6521699, '2024-12-25T00:57:37.733132839'], [50.5660297, 8.6520264, '2024-12-25T00:57:52.433676']]",2024-12-25
91310,50.572309,8.682867,2024-12-25T00:45:43,50.564109,8.677573,2024-12-25T01:17:07,1883.83768,1454.9009999999998,"[[50.572143, 8.682875, '2024-12-25T00:45:43'], [50.5727075, 8.6824677, '2024-12-25T00:46:41.869927500'], [50.5728766, 8.6823431, '2024-12-25T00:47:40.739855'], [50.5727959, 8.6818741, '2024-12-25T00:48:39.609782500'], [50.572828, 8.6807705, '2024-12-25T00:49:38.479710'], [50.5723685, 8.6806094, '2024-12-25T00:50:37.349637500'], [50.5717272, 8.6795868, '2024-12-25T00:51:36.219565'], [50.5715506, 8.6792531, '2024-12-25T00:52:35.089492500'], [50.571474, 8.6791054, '2024-12-25T00:53:33.959420'], [50.5710572, 8.678307, '2024-12-25T00:54:32.829347500'], [50.5708046, 8.6778189, '2024-12-25T00:55:31.699275'], [50.570515, 8.6765754, '2024-12-25T00:56:30.569202500'], [50.5704697, 8.6763396, '2024-12-25T00:57:29.439130'], [50.570433, 8.6761456, '2024-12-25T00:58:28.309057500'], [50.5702633, 8.6753283, '2024-12-25T00:59:27.178985'], [50.5698252, 8.6755242, '2024-12-25T01:00:26.048912500'], [50.5695424, 8.675718, '2024-12-25T01:01:24.918840'], [50.5690461, 8.6759269, '2024-12-25T01:02:23.788767500'], [50.5687826, 8.6760281, '2024-12-25T01:03:22.658695'], [50.5682293, 8.67626, '2024-12-25T01:04:21.528622500'], [50.568147, 8.6762945, '2024-12-25T01:05:20.398550'], [50.5679878, 8.6763623, '2024-12-25T01:06:19.268477500'], [50.5666904, 8.6768904, '2024-12-25T01:07:18.138405'], [50.5665641, 8.6769437, '2024-12-25T01:08:17.008332500'], [50.5657675, 8.6772797, '2024-12-25T01:09:15.878260'], [50.5655747, 8.6773652, '2024-12-25T01:10:14.748187500'], [50.5654365, 8.6774224, '2024-12-25T01:11:13.618115'], [50.5652576, 8.6775039, '2024-12-25T01:12:12.488042500'], [50.5652081, 8.6775259, '2024-12-25T01:13:11.357970'], [50.5648226, 8.6777362, '2024-12-25T01:14:10.227897500'], [50.5646543, 8.6778297, '2024-12-25T01:15:09.097825'], [50.5644554, 8.677376, '2024-12-25T01:16:07.967752500'], [50.5641104, 8.6777644, '2024-12-25T01:17:06.837680']]",2024-12-25
91256,50.58264,8.665035,2024-12-25T00:46:44,50.582693,8.665129,2024-12-25T00:47:45,60.774083,0.0,"[[50.5826105, 8.6650538, '2024-12-25T00:46:44']]",2024-12-25
91256,50.582693,8.665129,2024-12-25T00:47:45,50.582676,8.665193,2024-12-25T00:48:46,60.82373,0.0,"[[50.5826105, 8.6650538, '2024-12-25T00:47:45']]",2024-12-25
91006,50.579946,8.67848,2024-12-25T02:22:58,50.585137,8.671877,2024-12-25T02:30:03,425.176811,878.2880000000002,"[[50.5798525, 8.6786714, '2024-12-25T02:22:58'], [50.5797714, 8.6784985, '2024-12-25T02:23:15.007072440'], [50.5800166, 8.678192, '2024-12-25T02:23:32.014144880'], [50.5800834, 8.6781062, '2024-12-25T02:23:49.021217320'], [50.5800026, 8.6779503, '2024-12-25T02:24:06.028289760'], [50.5802586, 8.6776509, '2024-12-25T02:24:23.035362200'], [50.5800835, 8.6771226, '2024-12-25T02:24:40.042434640'], [50.5800144, 8.6769545, '2024-12-25T02:24:57.049507080'], [50.5805554, 8.6762903, '2024-12-25T02:25:14.056579520'], [50.580747, 8.676061, '2024-12-25T02:25:31.063651959'], [50.5808838, 8.6758981, '2024-12-25T02:25:48.070724400'], [50.5811956, 8.6755267, '2024-12-25T02:26:05.077796840'], [50.5814, 8.6753099, '2024-12-25T02:26:22.084869280'], [50.5824525, 8.6744968, '2024-12-25T02:26:39.091941720'], [50.5825524, 8.6744123, '2024-12-25T02:26:56.099014160'], [50.5826544, 8.6743313, '2024-12-25T02:27:13.106086600'], [50.5827162, 8.6742759, '2024-12-25T02:27:30.113159040'], [50.5828182, 8.6741907, '2024-12-25T02:27:47.120231480'], [50.5829714, 8.6740692, '2024-12-25T02:28:04.127303919'], [50.5831814, 8.6738925, '2024-12-25T02:28:21.134376360'], [50.5837984, 8.6728146, '2024-12-25T02:28:38.141448800'], [50.5838416, 8.6728754, '2024-12-25T02:28:55.148521240'], [50.5843352, 8.6722414, '2024-12-25T02:29:12.155593680'], [50.5847366, 8.6718143, '2024-12-25T02:29:29.162666120'], [50.5849066, 8.6715423, '2024-12-25T02:29:46.169738560'], [50.5850526, 8.6718473, '2024-12-25T02:30:03.176811']]",2024-12-25
