trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time,duration,date,distance,segments
2024-11-19,386070,50.587726,8.668395,2024-11-19T06:37:02,50.580418,8.664761,2024-11-19T06:43:01,359.121013,2024-11-19,1079.93,"[[50.5876566, 8.6684359, '2024-11-19T06:37:02'], [50.5878494, 8.6685385, '2024-11-19T06:37:15.812346654'], [50.5878773, 8.6685556, '2024-11-19T06:37:29.624693308'], [50.5879463, 8.6682607, '2024-11-19T06:37:43.437039962'], [50.5877286, 8.6681207, '2024-11-19T06:37:57.249386615'], [50.5876091, 8.6681924, '2024-11-19T06:38:11.061733269'], [50.5874495, 8.6688434, '2024-11-19T06:38:24.874079923'], [50.5857761, 8.6679963, '2024-11-19T06:38:38.686426577'], [50.5849413, 8.6677735, '2024-11-19T06:38:52.498773231'], [50.584753, 8.6677186, '2024-11-19T06:39:06.311119885'], [50.5842565, 8.6681725, '2024-11-19T06:39:20.123466538'], [50.5840375, 8.6684181, '2024-11-19T06:39:33.935813192'], [50.583821, 8.6687239, '2024-11-19T06:39:47.748159846'], [50.5830158, 8.6676962, '2024-11-19T06:40:01.560506500'], [50.5827557, 8.6673703, '2024-11-19T06:40:15.372853154'], [50.5826248, 8.6672063, '2024-11-19T06:40:29.185199808'], [50.5823711, 8.6668991, '2024-11-19T06:40:42.997546462'], [50.5818566, 8.6662279, '2024-11-19T06:40:56.809893115'], [50.5813834, 8.6657269, '2024-11-19T06:41:10.622239769'], [50.5812321, 8.6654611, '2024-11-19T06:41:24.434586423'], [50.5811853, 8.6654033, '2024-11-19T06:41:38.246933077'], [50.5811638, 8.6653758, '2024-11-19T06:41:52.059279731'], [50.5809885, 8.6651658, '2024-11-19T06:42:05.871626385'], [50.5806046, 8.6646893, '2024-11-19T06:42:19.683973038'], [50.5804093, 8.6644626, '2024-11-19T06:42:33.496319692'], [50.5803588, 8.6645584, '2024-11-19T06:42:47.308666346'], [50.5803143, 8.6646412, '2024-11-19T06:43:01.121013']]"
2024-11-19,386070,50.580418,8.664761,2024-11-19T07:21:01,50.582722,8.673988,2024-11-19T07:28:02,421.139727,2024-11-19,978.869,"[[50.5803143, 8.6646412, '2024-11-19T07:21:01'], [50.5803588, 8.6645584, '2024-11-19T07:21:14.160616469'], [50.5804093, 8.6644626, '2024-11-19T07:21:27.321232937'], [50.5806046, 8.6646893, '2024-11-19T07:21:40.481849406'], [50.5809885, 8.6651658, '2024-11-19T07:21:53.642465875'], [50.5811638, 8.6653758, '2024-11-19T07:22:06.803082344'], [50.5811853, 8.6654033, '2024-11-19T07:22:19.963698812'], [50.5812321, 8.6654611, '2024-11-19T07:22:33.124315281'], [50.5813834, 8.6657269, '2024-11-19T07:22:46.284931750'], [50.5811532, 8.6662801, '2024-11-19T07:22:59.445548219'], [50.5810005, 8.6665855, '2024-11-19T07:23:12.606164687'], [50.5809898, 8.6666084, '2024-11-19T07:23:25.766781156'], [50.5808884, 8.6668114, '2024-11-19T07:23:38.927397625'], [50.5808749, 8.666839, '2024-11-19T07:23:52.088014094'], [50.5806841, 8.6672001, '2024-11-19T07:24:05.248630563'], [50.5803911, 8.6677252, '2024-11-19T07:24:18.409247031'], [50.5803586, 8.6677869, '2024-11-19T07:24:31.569863500'], [50.5802769, 8.6679503, '2024-11-19T07:24:44.730479969'], [50.5811967, 8.6692149, '2024-11-19T07:24:57.891096437'], [50.5817988, 8.6699706, '2024-11-19T07:25:11.051712906'], [50.5818087, 8.6704211, '2024-11-19T07:25:24.212329375'], [50.5816562, 8.6709338, '2024-11-19T07:25:37.372945844'], [50.581634, 8.6711747, '2024-11-19T07:25:50.533562313'], [50.5816754, 8.6716856, '2024-11-19T07:26:03.694178781'], [50.5818191, 8.6721887, '2024-11-19T07:26:16.854795250'], [50.5820836, 8.6729967, '2024-11-19T07:26:30.015411719'], [50.582221, 8.673412, '2024-11-19T07:26:43.176028187'], [50.5823327, 8.6737516, '2024-11-19T07:26:56.336644656'], [50.5825524, 8.6744123, '2024-11-19T07:27:09.497261125'], [50.5826544, 8.6743313, '2024-11-19T07:27:22.657877594'], [50.5827162, 8.6742759, '2024-11-19T07:27:35.818494063'], [50.5826648, 8.6741088, '2024-11-19T07:27:48.979110531'], [50.5828029, 8.6739286, '2024-11-19T07:28:02.139727']]"
2024-11-19,386070,50.582722,8.673988,2024-11-19T09:58:01,50.576661,8.692147,2024-11-19T10:09:01,659.961207,2024-11-19,1715.549,"[[50.5828029, 8.6739286, '2024-11-19T09:58:01'], [50.5826648, 8.6741088, '2024-11-19T09:58:14.468596061'], [50.5827162, 8.6742759, '2024-11-19T09:58:27.937192122'], [50.5826544, 8.6743313, '2024-11-19T09:58:41.405788184'], [50.5825524, 8.6744123, '2024-11-19T09:58:54.874384245'], [50.5825674, 8.6744628, '2024-11-19T09:59:08.342980306'], [50.5827766, 8.6750906, '2024-11-19T09:59:21.811576367'], [50.5832674, 8.6766562, '2024-11-19T09:59:35.280172429'], [50.582967, 8.6768892, '2024-11-19T09:59:48.748768490'], [50.5827776, 8.6770373, '2024-11-19T10:00:02.217364551'], [50.5825972, 8.6771831, '2024-11-19T10:00:15.685960612'], [50.5824027, 8.6773569, '2024-11-19T10:00:29.154556673'], [50.582211, 8.6775603, '2024-11-19T10:00:42.623152735'], [50.5820411, 8.6777721, '2024-11-19T10:00:56.091748796'], [50.5817832, 8.6780854, '2024-11-19T10:01:09.560344857'], [50.5815575, 8.6783646, '2024-11-19T10:01:23.028940918'], [50.5813356, 8.6786307, '2024-11-19T10:01:36.497536980'], [50.5812721, 8.6787071, '2024-11-19T10:01:49.966133041'], [50.5812374, 8.6787481, '2024-11-19T10:02:03.434729102'], [50.5811254, 8.6788809, '2024-11-19T10:02:16.903325163'], [50.5809405, 8.6790944, '2024-11-19T10:02:30.371921224'], [50.5807886, 8.6792784, '2024-11-19T10:02:43.840517286'], [50.5807219, 8.6793595, '2024-11-19T10:02:57.309113347'], [50.5803853, 8.6797581, '2024-11-19T10:03:10.777709408'], [50.5804169, 8.6798213, '2024-11-19T10:03:24.246305469'], [50.5801067, 8.6804465, '2024-11-19T10:03:37.714901531'], [50.5797733, 8.681285, '2024-11-19T10:03:51.183497592'], [50.579736, 8.6813812, '2024-11-19T10:04:04.652093653'], [50.5795047, 8.6819865, '2024-11-19T10:04:18.120689714'], [50.579257, 8.6817729, '2024-11-19T10:04:31.589285776'], [50.5791797, 8.6817071, '2024-11-19T10:04:45.057881837'], [50.5790082, 8.6827945, '2024-11-19T10:04:58.526477898'], [50.578966, 8.6833058, '2024-11-19T10:05:11.995073959'], [50.5788625, 8.6837435, '2024-11-19T10:05:25.463670020'], [50.5786777, 8.6839793, '2024-11-19T10:05:38.932266082'], [50.5780109, 8.688159, '2024-11-19T10:05:52.400862143'], [50.5780663, 8.6896206, '2024-11-19T10:06:05.869458204'], [50.577789, 8.689771, '2024-11-19T10:06:19.338054265'], [50.5774674, 8.6907199, '2024-11-19T10:06:32.806650327'], [50.5774342, 8.6908237, '2024-11-19T10:06:46.275246388'], [50.5773184, 8.6911878, '2024-11-19T10:06:59.743842449'], [50.5772375, 8.6911119, '2024-11-19T10:07:13.212438510'], [50.5770892, 8.6915792, '2024-11-19T10:07:26.681034571'], [50.5770747, 8.6916226, '2024-11-19T10:07:40.149630633'], [50.57699, 8.6918336, '2024-11-19T10:07:53.618226694'], [50.5769251, 8.6918169, '2024-11-19T10:08:07.086822755'], [50.576796, 8.6918205, '2024-11-19T10:08:20.555418816'], [50.5767933, 8.6919168, '2024-11-19T10:08:34.024014878'], [50.5767852, 8.6921462, '2024-11-19T10:08:47.492610939'], [50.5767071, 8.6921931, '2024-11-19T10:09:00.961207']]"
2024-11-19,386070,50.576661,8.692147,2024-11-19T11:27:02,50.579946,8.67848,2024-11-19T11:43:01,959.376962,2024-11-19,1303.5240000000001,"[[50.5767071, 8.6921931, '2024-11-19T11:27:02'], [50.5767852, 8.6921462, '2024-11-19T11:27:33.979232067'], [50.5767933, 8.6919168, '2024-11-19T11:28:05.958464133'], [50.576796, 8.6918205, '2024-11-19T11:28:37.937696200'], [50.5769251, 8.6918169, '2024-11-19T11:29:09.916928267'], [50.57699, 8.6918336, '2024-11-19T11:29:41.896160333'], [50.5770747, 8.6916226, '2024-11-19T11:30:13.875392400'], [50.5770892, 8.6915792, '2024-11-19T11:30:45.854624467'], [50.5772375, 8.6911119, '2024-11-19T11:31:17.833856533'], [50.5773184, 8.6911878, '2024-11-19T11:31:49.813088600'], [50.5774342, 8.6908237, '2024-11-19T11:32:21.792320667'], [50.5774674, 8.6907199, '2024-11-19T11:32:53.771552733'], [50.577789, 8.689771, '2024-11-19T11:33:25.750784800'], [50.5780663, 8.6896206, '2024-11-19T11:33:57.730016867'], [50.5780109, 8.688159, '2024-11-19T11:34:29.709248933'], [50.5786777, 8.6839793, '2024-11-19T11:35:01.688481'], [50.5788625, 8.6837435, '2024-11-19T11:35:33.667713067'], [50.578966, 8.6833058, '2024-11-19T11:36:05.646945133'], [50.5790082, 8.6827945, '2024-11-19T11:36:37.626177200'], [50.5791797, 8.6817071, '2024-11-19T11:37:09.605409267'], [50.5790024, 8.6815394, '2024-11-19T11:37:41.584641333'], [50.5789634, 8.6814769, '2024-11-19T11:38:13.563873400'], [50.5788554, 8.6812673, '2024-11-19T11:38:45.543105467'], [50.5787006, 8.6809563, '2024-11-19T11:39:17.522337532'], [50.5785988, 8.6807518, '2024-11-19T11:39:49.501569599'], [50.5784445, 8.6804352, '2024-11-19T11:40:21.480801667'], [50.5792219, 8.6801704, '2024-11-19T11:40:53.460033733'], [50.5794303, 8.680098, '2024-11-19T11:41:25.439265800'], [50.579536, 8.6800613, '2024-11-19T11:41:57.418497867'], [50.5803853, 8.6797581, '2024-11-19T11:42:29.397729933'], [50.5798525, 8.6786714, '2024-11-19T11:43:01.376962']]"
2024-11-19,386070,50.579946,8.67848,2024-11-19T13:08:02,50.576661,8.692147,2024-11-19T13:14:01,359.464258,2024-11-19,1190.6449999999998,"[[50.5798525, 8.6786714, '2024-11-19T13:08:02'], [50.5803853, 8.6797581, '2024-11-19T13:08:15.313491037'], [50.5804169, 8.6798213, '2024-11-19T13:08:28.626982074'], [50.5801067, 8.6804465, '2024-11-19T13:08:41.940473111'], [50.5797733, 8.681285, '2024-11-19T13:08:55.253964148'], [50.579736, 8.6813812, '2024-11-19T13:09:08.567455185'], [50.5795047, 8.6819865, '2024-11-19T13:09:21.880946222'], [50.579257, 8.6817729, '2024-11-19T13:09:35.194437259'], [50.5791797, 8.6817071, '2024-11-19T13:09:48.507928296'], [50.5790082, 8.6827945, '2024-11-19T13:10:01.821419333'], [50.578966, 8.6833058, '2024-11-19T13:10:15.134910370'], [50.5788625, 8.6837435, '2024-11-19T13:10:28.448401407'], [50.5786777, 8.6839793, '2024-11-19T13:10:41.761892444'], [50.5780109, 8.688159, '2024-11-19T13:10:55.075383481'], [50.5780663, 8.6896206, '2024-11-19T13:11:08.388874519'], [50.577789, 8.689771, '2024-11-19T13:11:21.702365556'], [50.5774674, 8.6907199, '2024-11-19T13:11:35.015856592'], [50.5774342, 8.6908237, '2024-11-19T13:11:48.329347630'], [50.5773184, 8.6911878, '2024-11-19T13:12:01.642838667'], [50.5772375, 8.6911119, '2024-11-19T13:12:14.956329704'], [50.5770892, 8.6915792, '2024-11-19T13:12:28.269820741'], [50.5770747, 8.6916226, '2024-11-19T13:12:41.583311778'], [50.57699, 8.6918336, '2024-11-19T13:12:54.896802815'], [50.5769251, 8.6918169, '2024-11-19T13:13:08.210293852'], [50.576796, 8.6918205, '2024-11-19T13:13:21.523784889'], [50.5767933, 8.6919168, '2024-11-19T13:13:34.837275926'], [50.5767852, 8.6921462, '2024-11-19T13:13:48.150766963'], [50.5767071, 8.6921931, '2024-11-19T13:14:01.464258']]"
2024-11-19,386070,50.576661,8.692147,2024-11-19T16:49:02,50.579946,8.67848,2024-11-19T16:59:01,599.018911,2024-11-19,1303.5240000000001,"[[50.5767071, 8.6921931, '2024-11-19T16:49:02'], [50.5767852, 8.6921462, '2024-11-19T16:49:21.967297033'], [50.5767933, 8.6919168, '2024-11-19T16:49:41.934594067'], [50.576796, 8.6918205, '2024-11-19T16:50:01.901891100'], [50.5769251, 8.6918169, '2024-11-19T16:50:21.869188133'], [50.57699, 8.6918336, '2024-11-19T16:50:41.836485167'], [50.5770747, 8.6916226, '2024-11-19T16:51:01.803782200'], [50.5770892, 8.6915792, '2024-11-19T16:51:21.771079233'], [50.5772375, 8.6911119, '2024-11-19T16:51:41.738376267'], [50.5773184, 8.6911878, '2024-11-19T16:52:01.705673300'], [50.5774342, 8.6908237, '2024-11-19T16:52:21.672970333'], [50.5774674, 8.6907199, '2024-11-19T16:52:41.640267367'], [50.577789, 8.689771, '2024-11-19T16:53:01.607564400'], [50.5780663, 8.6896206, '2024-11-19T16:53:21.574861433'], [50.5780109, 8.688159, '2024-11-19T16:53:41.542158467'], [50.5786777, 8.6839793, '2024-11-19T16:54:01.509455499'], [50.5788625, 8.6837435, '2024-11-19T16:54:21.476752533'], [50.578966, 8.6833058, '2024-11-19T16:54:41.444049567'], [50.5790082, 8.6827945, '2024-11-19T16:55:01.411346600'], [50.5791797, 8.6817071, '2024-11-19T16:55:21.378643633'], [50.5790024, 8.6815394, '2024-11-19T16:55:41.345940667'], [50.5789634, 8.6814769, '2024-11-19T16:56:01.313237700'], [50.5788554, 8.6812673, '2024-11-19T16:56:21.280534733'], [50.5787006, 8.6809563, '2024-11-19T16:56:41.247831767'], [50.5785988, 8.6807518, '2024-11-19T16:57:01.215128800'], [50.5784445, 8.6804352, '2024-11-19T16:57:21.182425833'], [50.5792219, 8.6801704, '2024-11-19T16:57:41.149722867'], [50.5794303, 8.680098, '2024-11-19T16:58:01.117019900'], [50.579536, 8.6800613, '2024-11-19T16:58:21.084316933'], [50.5803853, 8.6797581, '2024-11-19T16:58:41.051613967'], [50.5798525, 8.6786714, '2024-11-19T16:59:01.018911']]"
2024-11-19,386070,50.579946,8.67848,2024-11-19T17:06:01,50.588102,8.677491,2024-11-19T17:16:02,600.768221,2024-11-19,1227.0599999999997,"[[50.5798525, 8.6786714, '2024-11-19T17:06:01'], [50.5803853, 8.6797581, '2024-11-19T17:06:16.404313359'], [50.5807219, 8.6793595, '2024-11-19T17:06:31.808626718'], [50.5807886, 8.6792784, '2024-11-19T17:06:47.212940077'], [50.5809405, 8.6790944, '2024-11-19T17:07:02.617253436'], [50.5811254, 8.6788809, '2024-11-19T17:07:18.021566795'], [50.5812374, 8.6787481, '2024-11-19T17:07:33.425880154'], [50.5812721, 8.6787071, '2024-11-19T17:07:48.830193513'], [50.5813356, 8.6786307, '2024-11-19T17:08:04.234506872'], [50.5815575, 8.6783646, '2024-11-19T17:08:19.638820231'], [50.5817832, 8.6780854, '2024-11-19T17:08:35.043133590'], [50.5820411, 8.6777721, '2024-11-19T17:08:50.447446949'], [50.582211, 8.6775603, '2024-11-19T17:09:05.851760308'], [50.5824027, 8.6773569, '2024-11-19T17:09:21.256073667'], [50.5825972, 8.6771831, '2024-11-19T17:09:36.660387026'], [50.5827776, 8.6770373, '2024-11-19T17:09:52.064700385'], [50.582967, 8.6768892, '2024-11-19T17:10:07.469013744'], [50.5832674, 8.6766562, '2024-11-19T17:10:22.873327103'], [50.5835333, 8.6773789, '2024-11-19T17:10:38.277640462'], [50.5835838, 8.6774954, '2024-11-19T17:10:53.681953821'], [50.5840111, 8.6783895, '2024-11-19T17:11:09.086267179'], [50.5840833, 8.6783053, '2024-11-19T17:11:24.490580538'], [50.584547, 8.6777738, '2024-11-19T17:11:39.894893897'], [50.5846823, 8.6776249, '2024-11-19T17:11:55.299207256'], [50.5847788, 8.6775196, '2024-11-19T17:12:10.703520615'], [50.5849701, 8.6773071, '2024-11-19T17:12:26.107833974'], [50.5851507, 8.6770924, '2024-11-19T17:12:41.512147333'], [50.5852697, 8.6769442, '2024-11-19T17:12:56.916460692'], [50.5855224, 8.6766463, '2024-11-19T17:13:12.320774051'], [50.5855882, 8.6765624, '2024-11-19T17:13:27.725087410'], [50.5858903, 8.6762115, '2024-11-19T17:13:43.129400769'], [50.5860767, 8.6759847, '2024-11-19T17:13:58.533714127'], [50.5864107, 8.6766245, '2024-11-19T17:14:13.938027487'], [50.5867413, 8.6762243, '2024-11-19T17:14:29.342340846'], [50.5868881, 8.6762926, '2024-11-19T17:14:44.746654205'], [50.5869888, 8.6764393, '2024-11-19T17:15:00.150967564'], [50.5876474, 8.6772057, '2024-11-19T17:15:15.555280923'], [50.5875696, 8.677284, '2024-11-19T17:15:30.959594282'], [50.5877558, 8.6779083, '2024-11-19T17:15:46.363907641'], [50.587906, 8.6777836, '2024-11-19T17:16:01.768221']]"
2024-11-19,386073,50.586566,8.67686,2024-11-19T08:57:01,50.585692,8.67637,2024-11-19T08:59:01,120.055555,2024-11-19,148.672,"[[50.5865389, 8.6768654, '2024-11-19T08:57:01'], [50.5864107, 8.6766245, '2024-11-19T08:57:31.013888750'], [50.5860767, 8.6759847, '2024-11-19T08:58:01.027777500'], [50.5858903, 8.6762115, '2024-11-19T08:58:31.041666250'], [50.5855882, 8.6765624, '2024-11-19T08:59:01.055555']]"
2024-11-19,386073,50.585692,8.67637,2024-11-19T11:15:02,50.587148,8.682158,2024-11-19T11:20:03,301.270212,2024-11-19,685.653,"[[50.5855882, 8.6765624, '2024-11-19T11:15:02'], [50.5855224, 8.6766463, '2024-11-19T11:15:15.098704870'], [50.5852697, 8.6769442, '2024-11-19T11:15:28.197409739'], [50.5851507, 8.6770924, '2024-11-19T11:15:41.296114609'], [50.5849701, 8.6773071, '2024-11-19T11:15:54.394819478'], [50.5847788, 8.6775196, '2024-11-19T11:16:07.493524348'], [50.5846823, 8.6776249, '2024-11-19T11:16:20.592229217'], [50.584547, 8.6777738, '2024-11-19T11:16:33.690934087'], [50.5840833, 8.6783053, '2024-11-19T11:16:46.789638957'], [50.5840111, 8.6783895, '2024-11-19T11:16:59.888343826'], [50.5846631, 8.6792155, '2024-11-19T11:17:12.987048696'], [50.5851199, 8.6796928, '2024-11-19T11:17:26.085753565'], [50.5852965, 8.6798821, '2024-11-19T11:17:39.184458435'], [50.5856715, 8.6802689, '2024-11-19T11:17:52.283163304'], [50.5859205, 8.6805356, '2024-11-19T11:18:05.381868174'], [50.5860083, 8.6806289, '2024-11-19T11:18:18.480573043'], [50.5861178, 8.6807505, '2024-11-19T11:18:31.579277913'], [50.5863172, 8.6809764, '2024-11-19T11:18:44.677982783'], [50.5865373, 8.6811759, '2024-11-19T11:18:57.776687652'], [50.5865149, 8.6813607, '2024-11-19T11:19:10.875392522'], [50.5865831, 8.6814821, '2024-11-19T11:19:23.974097391'], [50.5867193, 8.6815294, '2024-11-19T11:19:37.072802261'], [50.5868284, 8.6819172, '2024-11-19T11:19:50.171507130'], [50.5870201, 8.6825828, '2024-11-19T11:20:03.270212']]"
2024-11-19,386073,50.587148,8.682158,2024-11-19T12:14:02,50.58453,8.680142,2024-11-19T12:18:01,239.277093,2024-11-19,448.03600000000006,"[[50.5870201, 8.6825828, '2024-11-19T12:14:02'], [50.5868284, 8.6819172, '2024-11-19T12:14:19.091220929'], [50.5867193, 8.6815294, '2024-11-19T12:14:36.182441857'], [50.5865831, 8.6814821, '2024-11-19T12:14:53.273662786'], [50.5865149, 8.6813607, '2024-11-19T12:15:10.364883714'], [50.5865373, 8.6811759, '2024-11-19T12:15:27.456104643'], [50.5866231, 8.6809384, '2024-11-19T12:15:44.547325571'], [50.5865674, 8.6809282, '2024-11-19T12:16:01.638546500'], [50.586053, 8.680535, '2024-11-19T12:16:18.729767429'], [50.585332, 8.6797878, '2024-11-19T12:16:35.820988357'], [50.5852965, 8.6798821, '2024-11-19T12:16:52.912209286'], [50.5850497, 8.6804936, '2024-11-19T12:17:10.003430214'], [50.5848552, 8.6803698, '2024-11-19T12:17:27.094651143'], [50.584807, 8.6805134, '2024-11-19T12:17:44.185872071'], [50.5844574, 8.6802382, '2024-11-19T12:18:01.277093']]"
2024-11-19,386074,50.585239,8.699665,2024-11-19T12:16:03,50.576661,8.692147,2024-11-19T12:23:01,418.314891,2024-11-19,1450.3659999999993,"[[50.5851794, 8.699502, '2024-11-19T12:16:03'], [50.5850079, 8.699218, '2024-11-19T12:16:13.202802220'], [50.5848278, 8.698937, '2024-11-19T12:16:23.405604439'], [50.5846236, 8.6990283, '2024-11-19T12:16:33.608406659'], [50.5844345, 8.6991168, '2024-11-19T12:16:43.811208878'], [50.5837468, 8.6979943, '2024-11-19T12:16:54.014011098'], [50.5832178, 8.6987721, '2024-11-19T12:17:04.216813317'], [50.5829775, 8.6983417, '2024-11-19T12:17:14.419615537'], [50.5829618, 8.6983135, '2024-11-19T12:17:24.622417756'], [50.5824237, 8.6973946, '2024-11-19T12:17:34.825219976'], [50.5823132, 8.6972051, '2024-11-19T12:17:45.028022195'], [50.5822005, 8.6969982, '2024-11-19T12:17:55.230824415'], [50.5819089, 8.6965078, '2024-11-19T12:18:05.433626634'], [50.5816161, 8.6962147, '2024-11-19T12:18:15.636428854'], [50.5815531, 8.6961616, '2024-11-19T12:18:25.839231073'], [50.5814887, 8.696352, '2024-11-19T12:18:36.042033293'], [50.5813066, 8.6968359, '2024-11-19T12:18:46.244835512'], [50.5812802, 8.6969072, '2024-11-19T12:18:56.447637732'], [50.5811703, 8.6972143, '2024-11-19T12:19:06.650439951'], [50.5811217, 8.6971588, '2024-11-19T12:19:16.853242171'], [50.5810883, 8.6971157, '2024-11-19T12:19:27.056044390'], [50.5806039, 8.6963674, '2024-11-19T12:19:37.258846609'], [50.5794515, 8.6938393, '2024-11-19T12:19:47.461648829'], [50.5793559, 8.6939141, '2024-11-19T12:19:57.664451049'], [50.5790022, 8.6941747, '2024-11-19T12:20:07.867253268'], [50.5788465, 8.6943045, '2024-11-19T12:20:18.070055488'], [50.5787615, 8.6943758, '2024-11-19T12:20:28.272857707'], [50.5783797, 8.6947396, '2024-11-19T12:20:38.475659927'], [50.5782221, 8.694912, '2024-11-19T12:20:48.678462146'], [50.5781557, 8.6949882, '2024-11-19T12:20:58.881264366'], [50.5780047, 8.6951484, '2024-11-19T12:21:09.084066585'], [50.5778549, 8.6949072, '2024-11-19T12:21:19.286868805'], [50.577753, 8.6946883, '2024-11-19T12:21:29.489671024'], [50.577679, 8.6946848, '2024-11-19T12:21:39.692473244'], [50.5776518, 8.6945731, '2024-11-19T12:21:49.895275463'], [50.5771541, 8.6937488, '2024-11-19T12:22:00.098077683'], [50.5771048, 8.6936695, '2024-11-19T12:22:10.300879902'], [50.5770671, 8.6935801, '2024-11-19T12:22:20.503682121'], [50.5770472, 8.69267, '2024-11-19T12:22:30.706484341'], [50.5770477, 8.6923076, '2024-11-19T12:22:40.909286561'], [50.5767852, 8.6921462, '2024-11-19T12:22:51.112088780'], [50.5767071, 8.6921931, '2024-11-19T12:23:01.314891']]"
2024-11-19,386074,50.576661,8.692147,2024-11-19T16:42:02,50.585137,8.671877,2024-11-19T16:54:02,719.940682,2024-11-19,2074.692,"[[50.5767071, 8.6921931, '2024-11-19T16:42:02'], [50.5767852, 8.6921462, '2024-11-19T16:42:15.845013115'], [50.5767933, 8.6919168, '2024-11-19T16:42:29.690026231'], [50.576796, 8.6918205, '2024-11-19T16:42:43.535039346'], [50.5769251, 8.6918169, '2024-11-19T16:42:57.380052462'], [50.57699, 8.6918336, '2024-11-19T16:43:11.225065577'], [50.5770747, 8.6916226, '2024-11-19T16:43:25.070078692'], [50.5770892, 8.6915792, '2024-11-19T16:43:38.915091808'], [50.5772375, 8.6911119, '2024-11-19T16:43:52.760104923'], [50.5773184, 8.6911878, '2024-11-19T16:44:06.605118038'], [50.5774342, 8.6908237, '2024-11-19T16:44:20.450131154'], [50.5774674, 8.6907199, '2024-11-19T16:44:34.295144269'], [50.577789, 8.689771, '2024-11-19T16:44:48.140157385'], [50.5780663, 8.6896206, '2024-11-19T16:45:01.985170500'], [50.5780109, 8.688159, '2024-11-19T16:45:15.830183615'], [50.5786777, 8.6839793, '2024-11-19T16:45:29.675196731'], [50.5788625, 8.6837435, '2024-11-19T16:45:43.520209846'], [50.578966, 8.6833058, '2024-11-19T16:45:57.365222962'], [50.5790082, 8.6827945, '2024-11-19T16:46:11.210236077'], [50.5797399, 8.6821846, '2024-11-19T16:46:25.055249192'], [50.5799813, 8.6824319, '2024-11-19T16:46:38.900262308'], [50.5800997, 8.6825778, '2024-11-19T16:46:52.745275423'], [50.5803323, 8.6828834, '2024-11-19T16:47:06.590288538'], [50.5805169, 8.6826376, '2024-11-19T16:47:20.435301654'], [50.5806951, 8.6824267, '2024-11-19T16:47:34.280314769'], [50.5809284, 8.6821472, '2024-11-19T16:47:48.125327885'], [50.5813186, 8.6816719, '2024-11-19T16:48:01.970341'], [50.5814689, 8.6814861, '2024-11-19T16:48:15.815354115'], [50.5818682, 8.6810029, '2024-11-19T16:48:29.660367231'], [50.5818757, 8.6809938, '2024-11-19T16:48:43.505380346'], [50.5824998, 8.6802621, '2024-11-19T16:48:57.350393462'], [50.5824505, 8.6801602, '2024-11-19T16:49:11.195406577'], [50.5829222, 8.6799291, '2024-11-19T16:49:25.040419692'], [50.5830576, 8.6796628, '2024-11-19T16:49:38.885432808'], [50.5831663, 8.6795637, '2024-11-19T16:49:52.730445923'], [50.5840111, 8.6783895, '2024-11-19T16:50:06.575459038'], [50.5840833, 8.6783053, '2024-11-19T16:50:20.420472154'], [50.584547, 8.6777738, '2024-11-19T16:50:34.265485269'], [50.5846823, 8.6776249, '2024-11-19T16:50:48.110498385'], [50.5847788, 8.6775196, '2024-11-19T16:51:01.955511500'], [50.5849701, 8.6773071, '2024-11-19T16:51:15.800524615'], [50.5847823, 8.6770899, '2024-11-19T16:51:29.645537731'], [50.5848877, 8.676589, '2024-11-19T16:51:43.490550846'], [50.5849614, 8.6761298, '2024-11-19T16:51:57.335563962'], [50.5850044, 8.6758527, '2024-11-19T16:52:11.180577077'], [50.5850704, 8.6753049, '2024-11-19T16:52:25.025590192'], [50.5850804, 8.6751558, '2024-11-19T16:52:38.870603308'], [50.5850767, 8.6749411, '2024-11-19T16:52:52.715616423'], [50.5850595, 8.6742324, '2024-11-19T16:53:06.560629538'], [50.5850971, 8.6737343, '2024-11-19T16:53:20.405642654'], [50.5851279, 8.6732111, '2024-11-19T16:53:34.250655768'], [50.5853107, 8.6723871, '2024-11-19T16:53:48.095668885'], [50.5850526, 8.6718473, '2024-11-19T16:54:01.940682']]"
