minute,id,uid,latitude,longitude,name,spot,station_number,maintenance,terminal_type,city_id,city_name,bike_count,bike_list
2025-01-09T00:00:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386172, 386122, 91144, 91354, 91339, 91319, 91302, 386068, 386066, 386033, 386164, 91286, 91216, 91212"
2025-01-09T00:05:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"386068, 91319, 91354, 91144, 386122, 91212, 91216, 91286, 91339, 386164, 386172, 386033, 386066"
2025-01-09T04:31:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386122, 91144, 386110, 91354, 91339, 91319, 386068, 386066, 386033, 386172, 386164, 91286, 91216, 91212"
2025-01-09T06:55:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"91319, 386033, 386172, 386164, 386110, 91354, 91339, 386068, 91286, 91216, 91212, 386122, 91144"
2025-01-09T07:02:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"91354, 386164, 386172, 386033, 91319, 91339, 386110, 91144, 386122, 91212, 91216, 91286"
2025-01-09T08:39:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"91354, 91104, 386110, 91144, 386122, 91212, 91216, 91286, 386164, 386172, 386033, 91319, 91339"
2025-01-09T09:34:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91286, 386151, 386164, 386172, 386033, 91319, 91339, 91354, 91104, 386110, 91144, 386122, 91212, 91216"
2025-01-09T10:32:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"386110, 386151, 386164, 386172, 386033, 91301, 91319, 91339, 91354, 91104, 91144, 386122, 91212, 91216, 91286"
2025-01-09T11:42:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386151, 386164, 386172, 386033, 91301, 91319, 91339, 91354, 386110, 91144, 386122, 91212, 91286, 91216"
2025-01-09T11:58:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"91301, 91319, 91339, 91354, 386110, 91144, 386122, 91212, 91216, 91286, 386164, 386172, 386033"
2025-01-09T13:51:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"386110, 91144, 386122, 91212, 91216, 386120, 386164, 91075, 386033, 91301, 91319, 91339, 91354, 91286, 386172"
2025-01-09T15:14:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91354, 386164, 386172, 386033, 91301, 91319, 91339, 386120, 386110, 91144, 386122, 91212, 91216, 91286"
2025-01-09T15:44:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"91354, 91286, 91216, 91212, 91144, 386110, 386120, 91339, 91319, 91301, 386033, 386172, 386164"
2025-01-09T16:02:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"386172, 91286, 91216, 91212, 386110, 386120, 91354, 91339, 91319, 91301, 386033, 386164"
2025-01-09T16:20:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"386164, 386172, 386033, 386054, 91301, 91319, 91339, 91354, 386120, 386110, 91212, 91216, 91286"
2025-01-09T17:15:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386164, 91286, 91216, 91212, 386110, 386120, 91354, 91339, 91319, 91301, 386054, 386033, 386177, 386172"
2025-01-09T17:24:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"91216, 386164, 386168, 386172, 386177, 386033, 386054, 91301, 91319, 91339, 91354, 386120, 386110, 91212, 91286"
2025-01-09T17:55:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386164, 386172, 386177, 386033, 386054, 91301, 91319, 91339, 91354, 386120, 386110, 91212, 91216, 91286"
2025-01-09T18:26:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"386164, 91286, 91216, 91212, 91144, 386110, 386120, 91354, 91339, 91319, 91301, 386054, 386033, 386177, 386172"
2025-01-09T18:28:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,16,"91212, 386154, 386164, 386172, 386177, 386033, 386054, 91301, 91319, 91339, 91354, 386120, 386110, 91144, 91216, 91286"
2025-01-09T18:53:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,17,"91319, 91301, 386054, 386033, 386177, 386172, 386170, 386164, 386154, 91286, 91216, 91212, 91144, 386110, 386120, 91354, 91339"
2025-01-09T19:28:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,16,"386120, 91286, 91216, 91212, 91144, 386154, 386164, 386172, 386177, 386033, 386054, 91301, 91319, 91339, 91354, 386110"
2025-01-09T20:12:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,17,"386050, 386154, 386164, 386172, 386177, 386033, 386054, 91301, 91319, 91339, 91354, 386120, 386110, 91144, 91212, 91216, 91286"
2025-01-09T21:01:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,18,"386177, 91286, 91216, 91212, 91144, 386110, 386120, 91354, 91339, 91319, 91301, 386054, 386050, 386033, 386172, 386170, 386164, 386154"
2025-01-09T23:39:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,17,"386154, 91286, 91216, 91212, 91144, 386110, 386120, 91354, 91339, 91319, 386054, 386050, 386033, 386177, 386172, 386170, 386164"
2025-01-09T23:52:00,5101755,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,16,"386110, 386154, 386164, 386172, 386177, 386033, 386050, 386054, 91319, 91339, 91354, 386120, 91144, 91212, 91216, 91286"
2025-01-09T00:00:00,5101750,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,4,"386302, 91134, 91238, 386039"
2025-01-09T00:00:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,6,"91116, 91225, 91218, 91010, 386190, 91079"
2025-01-09T07:49:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,5,"91116, 91079, 91010, 91225, 91218"
2025-01-09T09:54:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,4,"91218, 91010, 91079, 91116"
2025-01-09T10:18:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,3,"91218, 91010, 91079"
2025-01-09T10:37:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,2,"91010, 91218"
2025-01-09T11:07:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,1,91010
2025-01-09T16:14:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,0,
2025-01-09T16:23:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,1,91010
2025-01-09T17:31:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,2,"91010, 91205"
2025-01-09T22:48:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,1,91010
2025-01-09T23:49:00,5101751,10095597,50.574348,8.660046,JLU Seltersberg / Veterinärmedizin,True,4925,False,smart_sign,467,Gießen,2,"91010, 386046"
2025-01-09T00:00:00,5101752,11792717,50.579946,8.67848,JLU Innenstadt / Universitätszentrum CARGO,True,4926,False,smart_sign,467,Gießen,20,"386305, 386200, 386176, 386184, 386058, 386078, 386093, 91301, 91320, 91012, 386120, 91092, 91112, 91123, 91175, 91224, 91235, 91256, 91263, 91272"
