bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time,duration,date,distance,segments
381435,50.801337,8.773266,2025-01-17T00:04:03,50.808867,8.77305,2025-01-17T00:10:09,366.274912,2025-01-17,1126.761,"[[50.801423, 8.7737163, '2025-01-17T00:04:03'], [50.8020435, 8.7730525, '2025-01-17T00:04:24.545583059'], [50.803654, 8.7731139, '2025-01-17T00:04:46.091166118'], [50.8037772, 8.7730489, '2025-01-17T00:05:07.636749176'], [50.8035951, 8.7712817, '2025-01-17T00:05:29.182332235'], [50.8036062, 8.7709796, '2025-01-17T00:05:50.727915294'], [50.8041213, 8.7699788, '2025-01-17T00:06:12.273498353'], [50.8047246, 8.7707973, '2025-01-17T00:06:33.819081412'], [50.8048639, 8.7709212, '2025-01-17T00:06:55.364664471'], [50.8064686, 8.7717858, '2025-01-17T00:07:16.910247529'], [50.806506, 8.7717888, '2025-01-17T00:07:38.455830588'], [50.8068724, 8.7718688, '2025-01-17T00:08:00.001413647'], [50.8074894, 8.7716954, '2025-01-17T00:08:21.546996706'], [50.8076719, 8.7721758, '2025-01-17T00:08:43.092579765'], [50.8077352, 8.772249, '2025-01-17T00:09:04.638162824'], [50.8086857, 8.7726263, '2025-01-17T00:09:26.183745882'], [50.8088396, 8.7726968, '2025-01-17T00:09:47.729328941'], [50.8087574, 8.7728745, '2025-01-17T00:10:09.274912']]"
385539,50.817689,8.772432,2025-01-17T00:04:03,50.822927,8.774681,2025-01-17T00:09:08,305.494633,2025-01-17,1808.3410000000001,"[[50.8177368, 8.7725351, '2025-01-17T00:04:03'], [50.8172955, 8.7728768, '2025-01-17T00:04:15.728943042'], [50.8178501, 8.7722094, '2025-01-17T00:04:28.457886083'], [50.8182186, 8.7729176, '2025-01-17T00:04:41.186829125'], [50.8179555, 8.7733147, '2025-01-17T00:04:53.915772167'], [50.817803, 8.7737809, '2025-01-17T00:05:06.644715208'], [50.8177143, 8.7739018, '2025-01-17T00:05:19.373658250'], [50.817688, 8.7739385, '2025-01-17T00:05:32.102601292'], [50.8174565, 8.7742566, '2025-01-17T00:05:44.831544333'], [50.817326, 8.7744591, '2025-01-17T00:05:57.560487375'], [50.8168717, 8.7750937, '2025-01-17T00:06:10.289430417'], [50.8162168, 8.775997, '2025-01-17T00:06:23.018373458'], [50.8161063, 8.7761504, '2025-01-17T00:06:35.747316500'], [50.8156625, 8.776773, '2025-01-17T00:06:48.476259542'], [50.8155865, 8.7768716, '2025-01-17T00:07:01.205202583'], [50.8153328, 8.7772214, '2025-01-17T00:07:13.934145625'], [50.8149597, 8.777688, '2025-01-17T00:07:26.663088667'], [50.8159361, 8.7799259, '2025-01-17T00:07:39.392031708'], [50.8163577, 8.7794752, '2025-01-17T00:07:52.120974750'], [50.8165137, 8.7793124, '2025-01-17T00:08:04.849917792'], [50.8166178, 8.7792037, '2025-01-17T00:08:17.578860833'], [50.8165129, 8.7789964, '2025-01-17T00:08:30.307803875'], [50.8168592, 8.7786358, '2025-01-17T00:08:43.036746917'], [50.8204388, 8.7751029, '2025-01-17T00:08:55.765689958'], [50.8229968, 8.7747801, '2025-01-17T00:09:08.494633']]"
380097,50.813691,8.770734,2025-01-17T00:09:08,50.798102,8.762317,2025-01-17T00:29:24,1215.827601,2025-01-17,2399.361999999999,"[[50.813597, 8.7709713, '2025-01-17T00:09:08'], [50.8135149, 8.7700564, '2025-01-17T00:09:35.632445477'], [50.8135056, 8.7699921, '2025-01-17T00:10:03.264890954'], [50.8113394, 8.7714258, '2025-01-17T00:10:30.897336432'], [50.8112173, 8.7714901, '2025-01-17T00:10:58.529781909'], [50.811109, 8.7715343, '2025-01-17T00:11:26.162227386'], [50.810435, 8.7717525, '2025-01-17T00:11:53.794672864'], [50.8098942, 8.7720184, '2025-01-17T00:12:21.427118341'], [50.8098706, 8.7720333, '2025-01-17T00:12:49.059563818'], [50.8090891, 8.7725468, '2025-01-17T00:13:16.692009295'], [50.8086857, 8.7726263, '2025-01-17T00:13:44.324454773'], [50.8077352, 8.772249, '2025-01-17T00:14:11.956900250'], [50.8076719, 8.7721758, '2025-01-17T00:14:39.589345727'], [50.8074894, 8.7716954, '2025-01-17T00:15:07.221791205'], [50.8073768, 8.7710779, '2025-01-17T00:15:34.854236682'], [50.8072926, 8.7705418, '2025-01-17T00:16:02.486682159'], [50.8071638, 8.7696548, '2025-01-17T00:16:30.119127636'], [50.8070228, 8.76866, '2025-01-17T00:16:57.751573114'], [50.8060334, 8.7690026, '2025-01-17T00:17:25.384018591'], [50.8059847, 8.7690173, '2025-01-17T00:17:53.016464067'], [50.8050561, 8.7693242, '2025-01-17T00:18:20.648909545'], [50.8048639, 8.7709212, '2025-01-17T00:18:48.281355023'], [50.8047246, 8.7707973, '2025-01-17T00:19:15.913800500'], [50.8041213, 8.7699788, '2025-01-17T00:19:43.546245977'], [50.8038728, 8.769498, '2025-01-17T00:20:11.178691455'], [50.8036496, 8.7690663, '2025-01-17T00:20:38.811136932'], [50.8033821, 8.7685489, '2025-01-17T00:21:06.443582409'], [50.8033643, 8.7685137, '2025-01-17T00:21:34.076027886'], [50.8032131, 8.7682148, '2025-01-17T00:22:01.708473364'], [50.8027935, 8.7674532, '2025-01-17T00:22:29.340918841'], [50.8025769, 8.7670463, '2025-01-17T00:22:56.973364318'], [50.8025339, 8.7669639, '2025-01-17T00:23:24.605809795'], [50.8024011, 8.7667095, '2025-01-17T00:23:52.238255273'], [50.8022441, 8.7663952, '2025-01-17T00:24:19.870700750'], [50.8020533, 8.7660317, '2025-01-17T00:24:47.503146227'], [50.8019016, 8.7657425, '2025-01-17T00:25:15.135591705'], [50.8013334, 8.7651509, '2025-01-17T00:25:42.768037182'], [50.8007788, 8.7646167, '2025-01-17T00:26:10.400482659'], [50.8002197, 8.7640049, '2025-01-17T00:26:38.032928135'], [50.7996493, 8.7632706, '2025-01-17T00:27:05.665373614'], [50.7991812, 8.7624719, '2025-01-17T00:27:33.297819091'], [50.7988883, 8.7619085, '2025-01-17T00:28:00.930264568'], [50.798549, 8.7620932, '2025-01-17T00:28:28.562710045'], [50.7984615, 8.7621247, '2025-01-17T00:28:56.195155523'], [50.7978908, 8.7624018, '2025-01-17T00:29:23.827601']]"
385789,50.813691,8.770734,2025-01-17T00:09:08,50.795224,8.763266,2025-01-17T00:29:24,1215.827601,2025-01-17,3015.8479999999995,"[[50.813597, 8.7709713, '2025-01-17T00:09:08'], [50.8135149, 8.7700564, '2025-01-17T00:09:31.839756882'], [50.8135056, 8.7699921, '2025-01-17T00:09:55.679513765'], [50.8113394, 8.7714258, '2025-01-17T00:10:19.519270647'], [50.8112173, 8.7714901, '2025-01-17T00:10:43.359027529'], [50.811109, 8.7715343, '2025-01-17T00:11:07.198784412'], [50.810435, 8.7717525, '2025-01-17T00:11:31.038541294'], [50.8098942, 8.7720184, '2025-01-17T00:11:54.878298176'], [50.8098706, 8.7720333, '2025-01-17T00:12:18.718055059'], [50.8090891, 8.7725468, '2025-01-17T00:12:42.557811941'], [50.8086857, 8.7726263, '2025-01-17T00:13:06.397568824'], [50.8077352, 8.772249, '2025-01-17T00:13:30.237325706'], [50.8076719, 8.7721758, '2025-01-17T00:13:54.077082588'], [50.8074894, 8.7716954, '2025-01-17T00:14:17.916839471'], [50.8073768, 8.7710779, '2025-01-17T00:14:41.756596353'], [50.8072926, 8.7705418, '2025-01-17T00:15:05.596353235'], [50.8071638, 8.7696548, '2025-01-17T00:15:29.436110118'], [50.8070228, 8.76866, '2025-01-17T00:15:53.275867'], [50.8060334, 8.7690026, '2025-01-17T00:16:17.115623882'], [50.8059847, 8.7690173, '2025-01-17T00:16:40.955380765'], [50.8050561, 8.7693242, '2025-01-17T00:17:04.795137647'], [50.8048639, 8.7709212, '2025-01-17T00:17:28.634894529'], [50.8047246, 8.7707973, '2025-01-17T00:17:52.474651412'], [50.8041213, 8.7699788, '2025-01-17T00:18:16.314408294'], [50.8038728, 8.769498, '2025-01-17T00:18:40.154165176'], [50.8036496, 8.7690663, '2025-01-17T00:19:03.993922059'], [50.8033821, 8.7685489, '2025-01-17T00:19:27.833678941'], [50.8033643, 8.7685137, '2025-01-17T00:19:51.673435824'], [50.8032131, 8.7682148, '2025-01-17T00:20:15.513192706'], [50.8027935, 8.7674532, '2025-01-17T00:20:39.352949588'], [50.8025769, 8.7670463, '2025-01-17T00:21:03.192706471'], [50.8025339, 8.7669639, '2025-01-17T00:21:27.032463353'], [50.8024011, 8.7667095, '2025-01-17T00:21:50.872220235'], [50.8022441, 8.7663952, '2025-01-17T00:22:14.711977118'], [50.8020533, 8.7660317, '2025-01-17T00:22:38.551734'], [50.8019016, 8.7657425, '2025-01-17T00:23:02.391490882'], [50.8013334, 8.7651509, '2025-01-17T00:23:26.231247765'], [50.8007788, 8.7646167, '2025-01-17T00:23:50.071004647'], [50.8002197, 8.7640049, '2025-01-17T00:24:13.910761529'], [50.7996493, 8.7632706, '2025-01-17T00:24:37.750518412'], [50.7991812, 8.7624719, '2025-01-17T00:25:01.590275294'], [50.7988883, 8.7619085, '2025-01-17T00:25:25.430032176'], [50.798549, 8.7620932, '2025-01-17T00:25:49.269789059'], [50.7984615, 8.7621247, '2025-01-17T00:26:13.109545941'], [50.7978908, 8.7624018, '2025-01-17T00:26:36.949302824'], [50.7976718, 8.7625947, '2025-01-17T00:27:00.789059706'], [50.7965159, 8.7662192, '2025-01-17T00:27:24.628816588'], [50.7958842, 8.7648921, '2025-01-17T00:27:48.468573471'], [50.7950999, 8.7636362, '2025-01-17T00:28:12.308330353'], [50.7951051, 8.7634439, '2025-01-17T00:28:36.148087235'], [50.7951083, 8.7633355, '2025-01-17T00:28:59.987844118'], [50.795283, 8.7632158, '2025-01-17T00:29:23.827601']]"
380120,50.805809,8.782821,2025-01-17T00:25:21,50.804368,8.770169,2025-01-17T00:38:31,790.250512,2025-01-17,1723.3170000000002,"[[50.8058312, 8.782802, '2025-01-17T00:25:21'], [50.8065684, 8.7819436, '2025-01-17T00:25:47.341683733'], [50.8069933, 8.782863, '2025-01-17T00:26:13.683367467'], [50.8064379, 8.7834822, '2025-01-17T00:26:40.025051200'], [50.8056966, 8.7828898, '2025-01-17T00:27:06.366734933'], [50.8057887, 8.7812274, '2025-01-17T00:27:32.708418667'], [50.805814, 8.7810813, '2025-01-17T00:27:59.050102400'], [50.8058952, 8.7807143, '2025-01-17T00:28:25.391786133'], [50.8060318, 8.7802882, '2025-01-17T00:28:51.733469867'], [50.8061144, 8.7801702, '2025-01-17T00:29:18.075153600'], [50.8062334, 8.779923, '2025-01-17T00:29:44.416837333'], [50.8063586, 8.7796818, '2025-01-17T00:30:10.758521067'], [50.8072053, 8.7781187, '2025-01-17T00:30:37.100204800'], [50.8071946, 8.7779593, '2025-01-17T00:31:03.441888533'], [50.8071796, 8.7778551, '2025-01-17T00:31:29.783572267'], [50.8067853, 8.777597, '2025-01-17T00:31:56.125256'], [50.8064918, 8.7775521, '2025-01-17T00:32:22.466939733'], [50.8062484, 8.7776371, '2025-01-17T00:32:48.808623467'], [50.8062003, 8.7775217, '2025-01-17T00:33:15.150307200'], [50.8057682, 8.7776228, '2025-01-17T00:33:41.491990933'], [50.8055354, 8.7775714, '2025-01-17T00:34:07.833674667'], [50.8051869, 8.7774453, '2025-01-17T00:34:34.175358400'], [50.8045192, 8.7770779, '2025-01-17T00:35:00.517042133'], [50.8040521, 8.776768, '2025-01-17T00:35:26.858725867'], [50.803217, 8.7761136, '2025-01-17T00:35:53.200409600'], [50.8038006, 8.7749676, '2025-01-17T00:36:19.542093333'], [50.8039132, 8.7740062, '2025-01-17T00:36:45.883777067'], [50.8037772, 8.7730489, '2025-01-17T00:37:12.225460800'], [50.8035951, 8.7712817, '2025-01-17T00:37:38.567144533'], [50.8036062, 8.7709796, '2025-01-17T00:38:04.908828267'], [50.8041213, 8.7699788, '2025-01-17T00:38:31.250512']]"
380097,50.798102,8.762317,2025-01-17T00:29:24,50.795224,8.763266,2025-01-17T00:30:25,60.740005,2025-01-17,616.4859999999999,"[[50.7978908, 8.7624018, '2025-01-17T00:29:24'], [50.7976718, 8.7625947, '2025-01-17T00:29:32.677143571'], [50.7965159, 8.7662192, '2025-01-17T00:29:41.354287143'], [50.7958842, 8.7648921, '2025-01-17T00:29:50.031430714'], [50.7950999, 8.7636362, '2025-01-17T00:29:58.708574286'], [50.7951051, 8.7634439, '2025-01-17T00:30:07.385717857'], [50.7951083, 8.7633355, '2025-01-17T00:30:16.062861429'], [50.795283, 8.7632158, '2025-01-17T00:30:24.740005']]"
385522,50.817689,8.772432,2025-01-17T00:35:29,50.819957,8.773736,2025-01-17T00:53:43,1094.074631,2025-01-17,480.452,"[[50.8177368, 8.7725351, '2025-01-17T00:35:29'], [50.8172955, 8.7728768, '2025-01-17T00:36:53.159587'], [50.8178501, 8.7722094, '2025-01-17T00:38:17.319174'], [50.8182186, 8.7729176, '2025-01-17T00:39:41.478761'], [50.818271, 8.7730263, '2025-01-17T00:41:05.638348'], [50.8183802, 8.7730069, '2025-01-17T00:42:29.797935'], [50.8184319, 8.7730072, '2025-01-17T00:43:53.957522'], [50.8185989, 8.7731315, '2025-01-17T00:45:18.117109'], [50.8190584, 8.774135, '2025-01-17T00:46:42.276696'], [50.8192831, 8.7739638, '2025-01-17T00:48:06.436283'], [50.8194488, 8.7738377, '2025-01-17T00:49:30.595870'], [50.8196353, 8.7736925, '2025-01-17T00:50:54.755457'], [50.8199527, 8.773439, '2025-01-17T00:52:18.915044'], [50.8200678, 8.7738808, '2025-01-17T00:53:43.074631']]"
385591,50.817689,8.772432,2025-01-17T00:36:29,50.822927,8.774681,2025-01-17T00:41:33,303.935346,2025-01-17,1808.3410000000001,"[[50.8177368, 8.7725351, '2025-01-17T00:36:29'], [50.8172955, 8.7728768, '2025-01-17T00:36:41.663972750'], [50.8178501, 8.7722094, '2025-01-17T00:36:54.327945500'], [50.8182186, 8.7729176, '2025-01-17T00:37:06.991918250'], [50.8179555, 8.7733147, '2025-01-17T00:37:19.655891'], [50.817803, 8.7737809, '2025-01-17T00:37:32.319863750'], [50.8177143, 8.7739018, '2025-01-17T00:37:44.983836500'], [50.817688, 8.7739385, '2025-01-17T00:37:57.647809250'], [50.8174565, 8.7742566, '2025-01-17T00:38:10.311782'], [50.817326, 8.7744591, '2025-01-17T00:38:22.975754750'], [50.8168717, 8.7750937, '2025-01-17T00:38:35.639727500'], [50.8162168, 8.775997, '2025-01-17T00:38:48.303700250'], [50.8161063, 8.7761504, '2025-01-17T00:39:00.967673'], [50.8156625, 8.776773, '2025-01-17T00:39:13.631645750'], [50.8155865, 8.7768716, '2025-01-17T00:39:26.295618500'], [50.8153328, 8.7772214, '2025-01-17T00:39:38.959591250'], [50.8149597, 8.777688, '2025-01-17T00:39:51.623564'], [50.8159361, 8.7799259, '2025-01-17T00:40:04.287536750'], [50.8163577, 8.7794752, '2025-01-17T00:40:16.951509500'], [50.8165137, 8.7793124, '2025-01-17T00:40:29.615482250'], [50.8166178, 8.7792037, '2025-01-17T00:40:42.279455'], [50.8165129, 8.7789964, '2025-01-17T00:40:54.943427750'], [50.8168592, 8.7786358, '2025-01-17T00:41:07.607400500'], [50.8204388, 8.7751029, '2025-01-17T00:41:20.271373250'], [50.8229968, 8.7747801, '2025-01-17T00:41:32.935346']]"
385827,50.824742,8.771832,2025-01-17T00:44:36,50.813691,8.770734,2025-01-17T00:52:42,486.310568,2025-01-17,1570.5760000000002,"[[50.8248295, 8.7719172, '2025-01-17T00:44:36'], [50.8233418, 8.7722364, '2025-01-17T00:44:52.769329931'], [50.8218128, 8.7725245, '2025-01-17T00:45:09.538659862'], [50.8215594, 8.7725567, '2025-01-17T00:45:26.307989793'], [50.820426, 8.7731114, '2025-01-17T00:45:43.077319724'], [50.8199527, 8.773439, '2025-01-17T00:45:59.846649655'], [50.8196353, 8.7736925, '2025-01-17T00:46:16.615979586'], [50.8194488, 8.7738377, '2025-01-17T00:46:33.385309517'], [50.8192831, 8.7739638, '2025-01-17T00:46:50.154639448'], [50.8190584, 8.774135, '2025-01-17T00:47:06.923969379'], [50.8188906, 8.7742773, '2025-01-17T00:47:23.693299310'], [50.8184241, 8.7733286, '2025-01-17T00:47:40.462629241'], [50.818271, 8.7730263, '2025-01-17T00:47:57.231959172'], [50.8182186, 8.7729176, '2025-01-17T00:48:14.001289103'], [50.8178501, 8.7722094, '2025-01-17T00:48:30.770619034'], [50.8171218, 8.7707512, '2025-01-17T00:48:47.539948966'], [50.817026, 8.7705621, '2025-01-17T00:49:04.309278897'], [50.8168955, 8.7703057, '2025-01-17T00:49:21.078608828'], [50.8163949, 8.7693217, '2025-01-17T00:49:37.847938759'], [50.8163775, 8.7692876, '2025-01-17T00:49:54.617268690'], [50.8160586, 8.7686636, '2025-01-17T00:50:11.386598621'], [50.815872, 8.768556, '2025-01-17T00:50:28.155928552'], [50.8148105, 8.7691931, '2025-01-17T00:50:44.925258483'], [50.8144808, 8.7694279, '2025-01-17T00:51:01.694588414'], [50.814114, 8.7697155, '2025-01-17T00:51:18.463918345'], [50.8139553, 8.7698157, '2025-01-17T00:51:35.233248276'], [50.8139173, 8.7698399, '2025-01-17T00:51:52.002578207'], [50.8135056, 8.7699921, '2025-01-17T00:52:08.771908138'], [50.8135149, 8.7700564, '2025-01-17T00:52:25.541238069'], [50.813597, 8.7709713, '2025-01-17T00:52:42.310568']]"
385789,50.795224,8.763266,2025-01-17T01:05:52,50.803751,8.774697,2025-01-17T01:13:59,486.648975,2025-01-17,2000.473,"[[50.795283, 8.7632158, '2025-01-17T01:05:52'], [50.7951083, 8.7633355, '2025-01-17T01:06:05.518027083'], [50.7948223, 8.7632034, '2025-01-17T01:06:19.036054167'], [50.7948083, 8.7632933, '2025-01-17T01:06:32.554081250'], [50.7947698, 8.7634627, '2025-01-17T01:06:46.072108333'], [50.7949652, 8.7635526, '2025-01-17T01:06:59.590135417'], [50.7950999, 8.7636362, '2025-01-17T01:07:13.108162500'], [50.7958842, 8.7648921, '2025-01-17T01:07:26.626189583'], [50.7965159, 8.7662192, '2025-01-17T01:07:40.144216667'], [50.7976718, 8.7625947, '2025-01-17T01:07:53.662243750'], [50.7978908, 8.7624018, '2025-01-17T01:08:07.180270833'], [50.7984615, 8.7621247, '2025-01-17T01:08:20.698297917'], [50.798549, 8.7620932, '2025-01-17T01:08:34.216325'], [50.7988883, 8.7619085, '2025-01-17T01:08:47.734352083'], [50.7991812, 8.7624719, '2025-01-17T01:09:01.252379167'], [50.7996493, 8.7632706, '2025-01-17T01:09:14.770406250'], [50.8002197, 8.7640049, '2025-01-17T01:09:28.288433333'], [50.8007788, 8.7646167, '2025-01-17T01:09:41.806460417'], [50.8013334, 8.7651509, '2025-01-17T01:09:55.324487500'], [50.8019016, 8.7657425, '2025-01-17T01:10:08.842514583'], [50.8020533, 8.7660317, '2025-01-17T01:10:22.360541667'], [50.8022441, 8.7663952, '2025-01-17T01:10:35.878568750'], [50.8024011, 8.7667095, '2025-01-17T01:10:49.396595833'], [50.8025339, 8.7669639, '2025-01-17T01:11:02.914622917'], [50.8025769, 8.7670463, '2025-01-17T01:11:16.432650'], [50.8027935, 8.7674532, '2025-01-17T01:11:29.950677083'], [50.8032131, 8.7682148, '2025-01-17T01:11:43.468704167'], [50.8033643, 8.7685137, '2025-01-17T01:11:56.986731250'], [50.8033821, 8.7685489, '2025-01-17T01:12:10.504758332'], [50.8036496, 8.7690663, '2025-01-17T01:12:24.022785417'], [50.8038728, 8.769498, '2025-01-17T01:12:37.540812500'], [50.8041213, 8.7699788, '2025-01-17T01:12:51.058839583'], [50.8036062, 8.7709796, '2025-01-17T01:13:04.576866667'], [50.8035951, 8.7712817, '2025-01-17T01:13:18.094893750'], [50.8037772, 8.7730489, '2025-01-17T01:13:31.612920833'], [50.8039132, 8.7740062, '2025-01-17T01:13:45.130947917'], [50.8038006, 8.7749676, '2025-01-17T01:13:58.648975']]"
