bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time,duration,distance,segments,date
386028,50.580418,8.664761,2024-12-28T00:06:35,50.58453,8.680142,2024-12-28T00:18:45,729.427475,1429.798,"[[50.5803143, 8.6646412, '2024-12-28T00:06:35'], [50.5803588, 8.6645584, '2024-12-28T00:06:53.235686875'], [50.5804093, 8.6644626, '2024-12-28T00:07:11.471373750'], [50.5806046, 8.6646893, '2024-12-28T00:07:29.707060625'], [50.5809885, 8.6651658, '2024-12-28T00:07:47.942747500'], [50.5811638, 8.6653758, '2024-12-28T00:08:06.178434375'], [50.5811853, 8.6654033, '2024-12-28T00:08:24.414121250'], [50.5812321, 8.6654611, '2024-12-28T00:08:42.649808125'], [50.5813834, 8.6657269, '2024-12-28T00:09:00.885495'], [50.5811532, 8.6662801, '2024-12-28T00:09:19.121181875'], [50.5810005, 8.6665855, '2024-12-28T00:09:37.356868750'], [50.5809898, 8.6666084, '2024-12-28T00:09:55.592555625'], [50.5808884, 8.6668114, '2024-12-28T00:10:13.828242500'], [50.5808749, 8.666839, '2024-12-28T00:10:32.063929375'], [50.5806841, 8.6672001, '2024-12-28T00:10:50.299616250'], [50.5803911, 8.6677252, '2024-12-28T00:11:08.535303125'], [50.5803586, 8.6677869, '2024-12-28T00:11:26.770990'], [50.5802769, 8.6679503, '2024-12-28T00:11:45.006676875'], [50.5811967, 8.6692149, '2024-12-28T00:12:03.242363750'], [50.5817988, 8.6699706, '2024-12-28T00:12:21.478050625'], [50.5818087, 8.6704211, '2024-12-28T00:12:39.713737500'], [50.5816562, 8.6709338, '2024-12-28T00:12:57.949424375'], [50.581634, 8.6711747, '2024-12-28T00:13:16.185111250'], [50.5816754, 8.6716856, '2024-12-28T00:13:34.420798125'], [50.5818191, 8.6721887, '2024-12-28T00:13:52.656485'], [50.5818574, 8.6723062, '2024-12-28T00:14:10.892171875'], [50.5819564, 8.6726085, '2024-12-28T00:14:29.127858750'], [50.5820836, 8.6729967, '2024-12-28T00:14:47.363545625'], [50.582221, 8.673412, '2024-12-28T00:15:05.599232500'], [50.5823327, 8.6737516, '2024-12-28T00:15:23.834919375'], [50.5825524, 8.6744123, '2024-12-28T00:15:42.070606250'], [50.5825674, 8.6744628, '2024-12-28T00:16:00.306293125'], [50.5827766, 8.6750906, '2024-12-28T00:16:18.541980'], [50.5832674, 8.6766562, '2024-12-28T00:16:36.777666875'], [50.5835333, 8.6773789, '2024-12-28T00:16:55.013353750'], [50.5835838, 8.6774954, '2024-12-28T00:17:13.249040625'], [50.5840111, 8.6783895, '2024-12-28T00:17:31.484727500'], [50.5846631, 8.6792155, '2024-12-28T00:17:49.720414375'], [50.5845542, 8.679455, '2024-12-28T00:18:07.956101250'], [50.5843851, 8.6800729, '2024-12-28T00:18:26.191788125'], [50.5844574, 8.6802382, '2024-12-28T00:18:44.427475']]",2024-12-28
386049,50.597089,8.688252,2024-12-28T00:11:39,50.597111,8.688822,2024-12-28T00:12:40,60.775409,67.837,"[[50.5971626, 8.688171, '2024-12-28T00:11:39'], [50.5969879, 8.6883172, '2024-12-28T00:11:54.193852250'], [50.5970655, 8.6885348, '2024-12-28T00:12:09.387704500'], [50.5971002, 8.6886305, '2024-12-28T00:12:24.581556750'], [50.5971906, 8.6888827, '2024-12-28T00:12:39.775409']]",2024-12-28
386049,50.597111,8.688822,2024-12-28T00:12:40,50.597062,8.688392,2024-12-28T00:13:41,60.863635,45.84,"[[50.5971906, 8.6888827, '2024-12-28T00:12:40'], [50.5971002, 8.6886305, '2024-12-28T00:13:00.287878333'], [50.5970655, 8.6885348, '2024-12-28T00:13:20.575756667'], [50.5969879, 8.6883172, '2024-12-28T00:13:40.863635']]",2024-12-28
91315,50.588102,8.677491,2024-12-28T00:20:46,50.581152,8.664379,2024-12-28T00:28:53,486.781575,1844.675,"[[50.587906, 8.6777836, '2024-12-28T00:20:46'], [50.5877558, 8.6779083, '2024-12-28T00:20:56.141282813'], [50.5875384, 8.6781037, '2024-12-28T00:21:06.282565625'], [50.5873411, 8.6788415, '2024-12-28T00:21:16.423848437'], [50.5875185, 8.6787021, '2024-12-28T00:21:26.565131250'], [50.5875388, 8.6786859, '2024-12-28T00:21:36.706414063'], [50.5877104, 8.6785447, '2024-12-28T00:21:46.847696875'], [50.5880757, 8.6785289, '2024-12-28T00:21:56.988979688'], [50.5881856, 8.6785281, '2024-12-28T00:22:07.130262500'], [50.5884996, 8.6783999, '2024-12-28T00:22:17.271545312'], [50.5877882, 8.6771198, '2024-12-28T00:22:27.412828125'], [50.5877566, 8.6770565, '2024-12-28T00:22:37.554110937'], [50.5876253, 8.6768939, '2024-12-28T00:22:47.695393750'], [50.5874725, 8.6767054, '2024-12-28T00:22:57.836676563'], [50.5871936, 8.676376, '2024-12-28T00:23:07.977959375'], [50.5869878, 8.6762853, '2024-12-28T00:23:18.119242187'], [50.5869361, 8.6762141, '2024-12-28T00:23:28.260525'], [50.5868881, 8.6762926, '2024-12-28T00:23:38.401807813'], [50.5867413, 8.6762243, '2024-12-28T00:23:48.543090625'], [50.5864107, 8.6766245, '2024-12-28T00:23:58.684373437'], [50.5860767, 8.6759847, '2024-12-28T00:24:08.825656250'], [50.5855653, 8.6746261, '2024-12-28T00:24:18.966939062'], [50.5854632, 8.6744418, '2024-12-28T00:24:29.108221875'], [50.5850595, 8.6742324, '2024-12-28T00:24:39.249504688'], [50.5850971, 8.6737343, '2024-12-28T00:24:49.390787500'], [50.5851279, 8.6732111, '2024-12-28T00:24:59.532070312'], [50.5843352, 8.6722414, '2024-12-28T00:25:09.673353125'], [50.584111, 8.6719183, '2024-12-28T00:25:19.814635937'], [50.584436, 8.6712702, '2024-12-28T00:25:29.955918750'], [50.5843812, 8.6711841, '2024-12-28T00:25:40.097201563'], [50.58461, 8.6708316, '2024-12-28T00:25:50.238484375'], [50.5844571, 8.6704358, '2024-12-28T00:26:00.379767188'], [50.5842575, 8.6698992, '2024-12-28T00:26:10.521050'], [50.5838414, 8.6687818, '2024-12-28T00:26:20.662332812'], [50.583821, 8.6687239, '2024-12-28T00:26:30.803615625'], [50.5830158, 8.6676962, '2024-12-28T00:26:40.944898438'], [50.5827557, 8.6673703, '2024-12-28T00:26:51.086181250'], [50.5826248, 8.6672063, '2024-12-28T00:27:01.227464063'], [50.5823711, 8.6668991, '2024-12-28T00:27:11.368746875'], [50.5818566, 8.6662279, '2024-12-28T00:27:21.510029686'], [50.5813834, 8.6657269, '2024-12-28T00:27:31.651312500'], [50.5812321, 8.6654611, '2024-12-28T00:27:41.792595312'], [50.5811853, 8.6654033, '2024-12-28T00:27:51.933878125'], [50.5811638, 8.6653758, '2024-12-28T00:28:02.075160938'], [50.5809885, 8.6651658, '2024-12-28T00:28:12.216443750'], [50.5806046, 8.6646893, '2024-12-28T00:28:22.357726562'], [50.5807728, 8.6643442, '2024-12-28T00:28:32.499009375'], [50.5808793, 8.6641127, '2024-12-28T00:28:42.640292187'], [50.5810417, 8.6642376, '2024-12-28T00:28:52.781575']]",2024-12-28
386101,50.581759,8.670118,2024-12-28T00:31:56,50.58252,8.706223,2024-12-28T00:47:08,912.2052,3095.6069999999995,"[[50.5817988, 8.6699706, '2024-12-28T00:31:56'], [50.5818087, 8.6704211, '2024-12-28T00:32:08.669516667'], [50.5816562, 8.6709338, '2024-12-28T00:32:21.339033333'], [50.581634, 8.6711747, '2024-12-28T00:32:34.008550'], [50.5816754, 8.6716856, '2024-12-28T00:32:46.678066667'], [50.5818191, 8.6721887, '2024-12-28T00:32:59.347583333'], [50.5818574, 8.6723062, '2024-12-28T00:33:12.017100'], [50.5819564, 8.6726085, '2024-12-28T00:33:24.686616667'], [50.5820836, 8.6729967, '2024-12-28T00:33:37.356133333'], [50.582221, 8.673412, '2024-12-28T00:33:50.025650'], [50.5823327, 8.6737516, '2024-12-28T00:34:02.695166667'], [50.5825524, 8.6744123, '2024-12-28T00:34:15.364683333'], [50.5825674, 8.6744628, '2024-12-28T00:34:28.034200'], [50.5827766, 8.6750906, '2024-12-28T00:34:40.703716667'], [50.5832674, 8.6766562, '2024-12-28T00:34:53.373233333'], [50.5835333, 8.6773789, '2024-12-28T00:35:06.042750'], [50.5835838, 8.6774954, '2024-12-28T00:35:18.712266667'], [50.5840111, 8.6783895, '2024-12-28T00:35:31.381783333'], [50.5833358, 8.6792165, '2024-12-28T00:35:44.051300'], [50.5831396, 8.6794953, '2024-12-28T00:35:56.720816667'], [50.5830576, 8.6796628, '2024-12-28T00:36:09.390333333'], [50.5829222, 8.6799291, '2024-12-28T00:36:22.059850'], [50.582886, 8.6803867, '2024-12-28T00:36:34.729366667'], [50.5829652, 8.6808347, '2024-12-28T00:36:47.398883333'], [50.5830561, 8.6812353, '2024-12-28T00:37:00.068400'], [50.5830967, 8.6814087, '2024-12-28T00:37:12.737916667'], [50.5831189, 8.6815094, '2024-12-28T00:37:25.407433333'], [50.5832217, 8.6820029, '2024-12-28T00:37:38.076950'], [50.5832706, 8.6822478, '2024-12-28T00:37:50.746466667'], [50.5833605, 8.6826919, '2024-12-28T00:38:03.415983333'], [50.583464, 8.6832376, '2024-12-28T00:38:16.085500'], [50.5834993, 8.6834253, '2024-12-28T00:38:28.755016667'], [50.5835535, 8.6837136, '2024-12-28T00:38:41.424533333'], [50.583598, 8.6839533, '2024-12-28T00:38:54.094050'], [50.5836387, 8.6841989, '2024-12-28T00:39:06.763566667'], [50.5835986, 8.685062, '2024-12-28T00:39:19.433083333'], [50.5835806, 8.6852188, '2024-12-28T00:39:32.102600'], [50.5833016, 8.6883219, '2024-12-28T00:39:44.772116667'], [50.5832076, 8.6895145, '2024-12-28T00:39:57.441633333'], [50.5831261, 8.6903731, '2024-12-28T00:40:10.111150'], [50.5830924, 8.6907078, '2024-12-28T00:40:22.780666667'], [50.5830403, 8.6914006, '2024-12-28T00:40:35.450183333'], [50.583003, 8.691928, '2024-12-28T00:40:48.119700'], [50.5829627, 8.6923131, '2024-12-28T00:41:00.789216667'], [50.5828754, 8.6926883, '2024-12-28T00:41:13.458733333'], [50.5828022, 8.6928795, '2024-12-28T00:41:26.128250'], [50.5827223, 8.6930739, '2024-12-28T00:41:38.797766667'], [50.5826306, 8.6933004, '2024-12-28T00:41:51.467283333'], [50.582265, 8.6942684, '2024-12-28T00:42:04.136800'], [50.582137, 8.6946196, '2024-12-28T00:42:16.806316667'], [50.5820043, 8.6949846, '2024-12-28T00:42:29.475833333'], [50.5816152, 8.6959889, '2024-12-28T00:42:42.145350'], [50.5815531, 8.6961616, '2024-12-28T00:42:54.814866667'], [50.5814887, 8.696352, '2024-12-28T00:43:07.484383333'], [50.5813066, 8.6968359, '2024-12-28T00:43:20.153900'], [50.5812802, 8.6969072, '2024-12-28T00:43:32.823416667'], [50.5811703, 8.6972143, '2024-12-28T00:43:45.492933333'], [50.5807257, 8.6983908, '2024-12-28T00:43:58.162450'], [50.5804699, 8.6990462, '2024-12-28T00:44:10.831966667'], [50.5809331, 8.6995665, '2024-12-28T00:44:23.501483333'], [50.5814581, 8.6999217, '2024-12-28T00:44:36.171000'], [50.5816585, 8.7000538, '2024-12-28T00:44:48.840516667'], [50.581956, 8.700217, '2024-12-28T00:45:01.510033333'], [50.5818523, 8.7008504, '2024-12-28T00:45:14.179550'], [50.5829395, 8.7013047, '2024-12-28T00:45:26.849066667'], [50.5827813, 8.7019227, '2024-12-28T00:45:39.518583333'], [50.5832713, 8.7031416, '2024-12-28T00:45:52.188100'], [50.5832927, 8.7032546, '2024-12-28T00:46:04.857616667'], [50.5830116, 8.705855, '2024-12-28T00:46:17.527133333'], [50.5830505, 8.7065069, '2024-12-28T00:46:30.196650'], [50.5827923, 8.7065675, '2024-12-28T00:46:42.866166667'], [50.5825866, 8.7066923, '2024-12-28T00:46:55.535683333'], [50.5825655, 8.7065987, '2024-12-28T00:47:08.205200']]",2024-12-28
386101,50.58252,8.706223,2024-12-28T00:47:08,50.58266,8.70796,2024-12-28T00:48:09,60.750635,120.92599999999999,"[[50.5825655, 8.7065987, '2024-12-28T00:47:08'], [50.5825866, 8.7066923, '2024-12-28T00:47:20.150127'], [50.5823961, 8.7068296, '2024-12-28T00:47:32.300254'], [50.5822683, 8.7069217, '2024-12-28T00:47:44.450381'], [50.5823612, 8.7073056, '2024-12-28T00:47:56.600508'], [50.5825024, 8.7079044, '2024-12-28T00:48:08.750635']]",2024-12-28
91256,50.582707,8.665002,2024-12-28T00:47:08,50.582693,8.665129,2024-12-28T00:48:09,60.750635,0.0,"[[50.5826105, 8.6650538, '2024-12-28T00:47:08']]",2024-12-28
91256,50.582693,8.665129,2024-12-28T00:48:09,50.5826,8.665109,2024-12-28T00:49:09,60.775152,0.0,"[[50.5826105, 8.6650538, '2024-12-28T00:48:09']]",2024-12-28
386162,50.581759,8.670118,2024-12-28T00:54:13,50.588952,8.672911,2024-12-28T01:01:19,425.525091,1032.566,"[[50.5817988, 8.6699706, '2024-12-28T00:54:13'], [50.5819505, 8.670161, '2024-12-28T00:54:28.760188556'], [50.5820813, 8.6702388, '2024-12-28T00:54:44.520377110'], [50.5822685, 8.6705084, '2024-12-28T00:55:00.280565667'], [50.5828912, 8.6714375, '2024-12-28T00:55:16.040754222'], [50.5833419, 8.6721326, '2024-12-28T00:55:31.800942778'], [50.5834755, 8.6723483, '2024-12-28T00:55:47.561131333'], [50.5836982, 8.6726699, '2024-12-28T00:56:03.321319889'], [50.5837984, 8.6728146, '2024-12-28T00:56:19.081508444'], [50.5838416, 8.6728754, '2024-12-28T00:56:34.841697'], [50.5840685, 8.6731943, '2024-12-28T00:56:50.601885556'], [50.5842686, 8.6734528, '2024-12-28T00:57:06.362074111'], [50.5844561, 8.6736674, '2024-12-28T00:57:22.122262667'], [50.5850595, 8.6742324, '2024-12-28T00:57:37.882451222'], [50.5854632, 8.6744418, '2024-12-28T00:57:53.642639778'], [50.5856345, 8.6744308, '2024-12-28T00:58:09.402828333'], [50.5860314, 8.6744476, '2024-12-28T00:58:25.163016889'], [50.5864374, 8.6744697, '2024-12-28T00:58:40.923205444'], [50.58667, 8.6747595, '2024-12-28T00:58:56.683394'], [50.5869519, 8.6747749, '2024-12-28T00:59:12.443582556'], [50.5871884, 8.6748582, '2024-12-28T00:59:28.203771111'], [50.5874352, 8.6749576, '2024-12-28T00:59:43.963959667'], [50.5878431, 8.6751367, '2024-12-28T00:59:59.724148222'], [50.5881866, 8.6753294, '2024-12-28T01:00:15.484336778'], [50.5884026, 8.674718, '2024-12-28T01:00:31.244525333'], [50.5886137, 8.6741474, '2024-12-28T01:00:47.004713889'], [50.5887572, 8.6737546, '2024-12-28T01:01:02.764902444'], [50.5890407, 8.6730335, '2024-12-28T01:01:18.525091']]",2024-12-28
386046,50.581759,8.670118,2024-12-28T00:55:14,50.588952,8.672911,2024-12-28T01:01:19,364.48832,1032.566,"[[50.5817988, 8.6699706, '2024-12-28T00:55:14'], [50.5819505, 8.670161, '2024-12-28T00:55:27.499567407'], [50.5820813, 8.6702388, '2024-12-28T00:55:40.999134815'], [50.5822685, 8.6705084, '2024-12-28T00:55:54.498702222'], [50.5828912, 8.6714375, '2024-12-28T00:56:07.998269630'], [50.5833419, 8.6721326, '2024-12-28T00:56:21.497837037'], [50.5834755, 8.6723483, '2024-12-28T00:56:34.997404444'], [50.5836982, 8.6726699, '2024-12-28T00:56:48.496971852'], [50.5837984, 8.6728146, '2024-12-28T00:57:01.996539259'], [50.5838416, 8.6728754, '2024-12-28T00:57:15.496106667'], [50.5840685, 8.6731943, '2024-12-28T00:57:28.995674074'], [50.5842686, 8.6734528, '2024-12-28T00:57:42.495241481'], [50.5844561, 8.6736674, '2024-12-28T00:57:55.994808889'], [50.5850595, 8.6742324, '2024-12-28T00:58:09.494376296'], [50.5854632, 8.6744418, '2024-12-28T00:58:22.993943704'], [50.5856345, 8.6744308, '2024-12-28T00:58:36.493511111'], [50.5860314, 8.6744476, '2024-12-28T00:58:49.993078519'], [50.5864374, 8.6744697, '2024-12-28T00:59:03.492645926'], [50.58667, 8.6747595, '2024-12-28T00:59:16.992213333'], [50.5869519, 8.6747749, '2024-12-28T00:59:30.491780741'], [50.5871884, 8.6748582, '2024-12-28T00:59:43.991348148'], [50.5874352, 8.6749576, '2024-12-28T00:59:57.490915556'], [50.5878431, 8.6751367, '2024-12-28T01:00:10.990482963'], [50.5881866, 8.6753294, '2024-12-28T01:00:24.490050370'], [50.5884026, 8.674718, '2024-12-28T01:00:37.989617778'], [50.5886137, 8.6741474, '2024-12-28T01:00:51.489185185'], [50.5887572, 8.6737546, '2024-12-28T01:01:04.988752593'], [50.5890407, 8.6730335, '2024-12-28T01:01:18.488320']]",2024-12-28
