minute,id,uid,latitude,longitude,name,spot,station_number,maintenance,terminal_type,city_id,city_name,bike_count,bike_list
2025-01-12T00:00:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91123, 91354, 91339, 91323, 91319, 386080, 386061, 386163, 386162, 386110, 91173, 91199, 91201, 91216"
2025-01-12T01:13:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"91216, 386162, 386163, 386061, 386080, 91319, 91323, 91339, 91354, 91123, 386110, 91139, 91173, 91199, 91201"
2025-01-12T03:06:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386162, 386163, 386061, 91319, 91323, 91339, 91354, 91123, 386110, 91139, 91173, 91199, 91201, 91216"
2025-01-12T03:39:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"91323, 386162, 386163, 386061, 386098, 91319, 91339, 91354, 91123, 386110, 91139, 91173, 91199, 91201, 91216"
2025-01-12T06:37:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91173, 91139, 91323, 386098, 386061, 386163, 386162, 91216, 91201, 386110, 91123, 91354, 91339, 91319"
2025-01-12T07:43:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"91354, 91123, 386110, 91139, 91173, 91201, 91216, 386098, 91319, 91323, 91339, 386162, 386163, 386016, 386061"
2025-01-12T08:06:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91354, 91339, 91323, 91319, 386098, 386061, 386016, 386163, 91216, 91201, 91173, 91139, 386110, 91123"
2025-01-12T10:45:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"91354, 91123, 386110, 91139, 91173, 91201, 91216, 91323, 91339, 386163, 386061, 386098, 91319"
2025-01-12T10:48:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"386163, 386098, 91319, 91323, 91339, 91354, 91123, 386110, 91139, 91173, 91201, 91216"
2025-01-12T10:54:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,11,"91339, 91323, 91319, 386098, 91216, 386110, 91123, 91354, 91139, 91173, 91201"
2025-01-12T11:25:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,10,"91354, 386098, 91319, 91323, 91339, 91123, 386110, 91139, 91201, 91216"
2025-01-12T13:29:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,11,"386021, 386098, 91319, 91323, 91339, 91354, 91123, 386110, 91139, 91201, 91216"
2025-01-12T13:30:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"91139, 386021, 386098, 91319, 91323, 91339, 91354, 91123, 386110, 91201, 91216, 91293"
2025-01-12T13:43:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,11,"386021, 91293, 91216, 91201, 386110, 91123, 91354, 91339, 91323, 91319, 386098"
2025-01-12T13:55:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,10,"386098, 91319, 91323, 91339, 91354, 386110, 91139, 91201, 91216, 91293"
2025-01-12T14:20:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"386010, 91293, 91216, 91201, 91139, 386110, 91354, 91339, 91323, 91319, 386098, 386014"
2025-01-12T14:35:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"386010, 386098, 91319, 91323, 91339, 386081, 386110, 91139, 91201, 91216, 91293, 91354, 386014"
2025-01-12T14:42:00,5527955,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386081, 386014, 91293, 91216, 386010, 91354, 91339, 91323, 91319, 386098, 386083, 91201, 91139, 386110"
