minute,id,uid,latitude,longitude,name,spot,station_number,maintenance,terminal_type,city_id,city_name,bike_count,bike_list
2025-02-03T00:00:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,16,"91358, 91007, 91016, 91066, 91089, 386079, 386070, 386086, 386050, 386032, 386160, 91133, 91246, 91267, 386059, 91321"
2025-02-03T06:14:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"386160, 386032, 386050, 386059, 386070, 386079, 386086, 91321, 91358, 91007, 91016, 91066, 91089, 91246, 91267"
2025-02-03T06:26:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,16,"91267, 386160, 386032, 386050, 386059, 386070, 386079, 386086, 386087, 91321, 91358, 91007, 91016, 91066, 91089, 91246"
2025-02-03T07:40:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,17,"386070, 386160, 386032, 386050, 386059, 91246, 91267, 386071, 386079, 386086, 386087, 91321, 91358, 91007, 91016, 91066, 91089"
2025-02-03T07:43:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"386032, 91267, 91246, 91089, 91066, 91016, 91007, 91358, 91321, 386086, 386079, 386070, 386059, 386050, 386160"
2025-02-03T09:02:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386032, 386160, 91066, 91007, 91358, 91321, 386079, 386070, 386059, 386050, 91267, 91246, 91089, 91016"
2025-02-03T09:09:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"386070, 386059, 386050, 386032, 386160, 91358, 91267, 91246, 91089, 91066, 91016, 91007, 91321"
2025-02-03T09:24:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91267, 91007, 91246, 91089, 91066, 91016, 386160, 386196, 386032, 386050, 386059, 386070, 91321, 91358"
2025-02-03T09:32:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"386160, 386032, 386050, 386059, 386070, 91321, 91358, 91007, 91016, 91066, 91089, 91246, 91267"
2025-02-03T10:06:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"386059, 386050, 386032, 91007, 91267, 91246, 91089, 91066, 91016, 91358, 91321, 386070"
2025-02-03T11:13:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,11,"386032, 386050, 386059, 386070, 91321, 91358, 91007, 91066, 91089, 91246, 91267"
2025-02-03T11:19:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,10,"386050, 91089, 91066, 91007, 91358, 91321, 386059, 386032, 91267, 91246"
2025-02-03T11:53:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,11,"91358, 91007, 91035, 91066, 91267, 91246, 91089, 91321, 386032, 386050, 386059"
2025-02-03T12:00:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,10,"386032, 91267, 91246, 91089, 91066, 91007, 91358, 91321, 386059, 386050"
2025-02-03T12:22:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,11,"91267, 91246, 91089, 91066, 91035, 91007, 91358, 91321, 386059, 386050, 386032"
2025-02-03T13:09:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"386032, 386162, 386050, 386059, 91321, 91358, 91007, 91035, 91066, 91089, 91246, 91267"
2025-02-03T13:19:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"91089, 91321, 386059, 386050, 386032, 386022, 386162, 91267, 91246, 91066, 91035, 91007, 91358"
2025-02-03T13:48:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"386162, 386032, 386059, 91321, 91358, 91007, 91035, 91066, 91089, 91244, 91246, 91267"
2025-02-03T14:14:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"91246, 91244, 91089, 91080, 91066, 91035, 91007, 91358, 91321, 386059, 386032, 386162, 91267"
2025-02-03T14:22:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"386059, 91246, 91267, 91244, 91089, 91080, 91066, 91035, 91007, 91358, 91321, 386042, 386032, 386162"
2025-02-03T14:37:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"386032, 91007, 91358, 91321, 386059, 386162, 91267, 91246, 91244, 91089, 91080, 91066, 91035"
2025-02-03T14:57:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91358, 386162, 386032, 386059, 91321, 91184, 91244, 91246, 91267, 91007, 91035, 91066, 91080, 91089"
2025-02-03T15:04:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"386162, 386032, 386059, 91321, 91358, 91267, 91246, 91244, 91184, 91080, 91066, 91035, 91007"
2025-02-03T15:07:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"386032, 386059, 91321, 91358, 91007, 91035, 91066, 91080, 91184, 91244, 91246, 91267"
2025-02-03T16:16:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,11,"91267, 386059, 91321, 91358, 91007, 91035, 91066, 91080, 91184, 91244, 91246"
2025-02-03T16:21:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,12,"91035, 91267, 91246, 91244, 91184, 91080, 91066, 91007, 91358, 91321, 386059, 386162"
2025-02-03T16:58:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"91321, 91358, 91007, 91267, 91246, 91244, 91184, 91080, 91066, 91035, 386162, 386017, 386059"
2025-02-03T17:57:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91080, 386034, 386059, 91321, 386162, 386017, 91358, 91035, 91066, 91184, 91244, 91246, 91267, 91007"
2025-02-03T18:20:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"386059, 386051, 386034, 386017, 386162, 91246, 91267, 91244, 91184, 91080, 91066, 91035, 91007, 91358, 91321"
2025-02-03T18:27:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91066, 91080, 91184, 91244, 91246, 91267, 386162, 386017, 386051, 386059, 91321, 91358, 91007, 91035"
2025-02-03T18:30:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"91035, 386162, 91244, 91246, 91267, 91007, 91358, 386017, 386051, 386059, 386095, 91321, 91066, 91080, 91184"
2025-02-03T18:31:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91244, 91184, 91080, 91066, 91035, 91007, 91358, 91321, 386059, 386051, 386017, 386162, 91267, 91246"
2025-02-03T18:33:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,15,"386162, 386017, 386051, 386059, 386081, 91321, 91358, 91007, 91035, 91066, 91080, 91184, 91244, 91246, 91267"
2025-02-03T18:52:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91267, 91246, 91244, 91184, 91080, 91066, 91035, 91007, 91358, 91321, 386081, 386059, 386017, 386162"
2025-02-03T19:27:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,13,"386162, 91267, 91246, 91244, 91184, 91080, 91066, 91035, 91007, 91358, 91321, 386059, 386017"
2025-02-03T22:32:00,8642470,22249045,50.582722,8.673988,Johanneskirche,True,4922,False,smart_sign,467,Gießen,14,"91091, 91267, 91246, 91244, 91184, 91080, 91066, 91035, 91007, 91358, 91321, 386059, 386017, 386162"
2025-02-03T00:00:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,0,
2025-02-03T07:30:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,1,386010
2025-02-03T07:49:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,2,"386163, 386010"
2025-02-03T07:54:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,3,"386010, 386163, 386049"
2025-02-03T08:48:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,4,"386049, 91284, 386010, 386163"
2025-02-03T09:04:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,5,"91284, 386163, 386010, 386049, 91175"
2025-02-03T10:28:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,4,"91284, 91175, 386010, 386163"
2025-02-03T12:32:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,3,"91175, 91284, 386010"
2025-02-03T12:48:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,2,"91284, 91175"
2025-02-03T12:53:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,1,91284
2025-02-03T14:12:00,8642465,9916411,50.570486,8.665858,JLU Medizin / BFS,True,4924,False,smart_sign,467,Gießen,0,
